"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Pan 2004","2004","Provider of intervention",7,0,48,0,48,25.62,7.33,16.66,8.76,0,0.219645841694797,1.100488,0.66999,1.530986,0.0482442957738159,1.972779,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wang 2004a","2004","Provider of intervention",7,0,66,0,32,68.15,20.12,58.69,19.13,0,0.218163530553047,0.473898,0.046306,0.901491,0.0475953260633702,1.975068,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu 2020","2020","Provider of intervention",7,0,30,0,31,28.37,2.51,27.87,1.73,0,0.257009131752186,0.229689,-0.274039,0.733418,0.0660536938040123,1.911983,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu Jing 2015","2015","Provider of intervention",7,0,46,0,46,84.63,15.95,62.96,13.92,0,0.234901833580235,1.435518,0.975119,1.895917,0.0551788714193563,1.948653,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yan 2015","2015","Provider of intervention",7,0,30,0,30,27,7,22,8,0,0.265539627206822,0.656551,0.136103,1.176999,0.0705112936171381,1.897348,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zang 2013","2013","Provider of intervention",7,0,48,0,47,89.17,13.91,79.72,26.33,0,0.207857377936519,0.446517,0.039124,0.85391,0.0432046895626449,1.990691,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang 1998","1998","Provider of intervention",7,0,29,0,27,64.94,20.67,43.49,14.57,0,0.291188847008311,1.175497,0.604777,1.746216,0.0847909446220293,1.851938,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang 2004","2004","Provider of intervention",7,0,439,0,463,92,33,67,31,0,0.0691174090543481,0.780868,0.645401,0.916336,0.004777216234386,2.138763,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhao 2002","2002","Provider of intervention",7,0,100,0,80,52.4,4.21,38.1,1.89,0,0.269856585392777,4.209464,3.680555,4.738373,0.0728225766798493,1.889847,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2001","2001","Provider of intervention",7,0,72,0,53,12.82,5.31,8.2,5,0,0.189738552311936,0.886236,0.514355,1.258117,0.0360007182334291,2.016868,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Guan 2017","2017","Length of time post stroke",1,0,32,0,32,35.47,8.17,30.63,5.35,0,0.257858332512253,0.692379,0.186986,1.197772,0.0664909196459995,6.97458,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lee 2018","2018","Length of time post stroke",1,0,35,0,37,63.3,6.3,58,7,0,0.245232252352254,0.786155,0.305509,1.266801,0.0601388575937596,7.045942,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Du 2014","2014","Length of time post stroke",1,0,40,0,40,56.75,12.49,31.23,8.07,0,0.296613176149764,2.403627,1.822276,2.984978,0.0879793762656507,6.74353,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Duncan 1998","1998","Length of time post stroke",1,0,10,0,10,96,5.16,95.56,5.27,0,0.447440800934486,0.080802,-0.796165,0.95777,0.200203270340895,5.748917,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fang H 2010","2010","Length of time post stroke",1,0,25,0,25,79.4,3.05,64.28,3.31,0,0,4.67613,3.571979,5.780281,0,4.981804,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kim 2007","2007","Length of time post stroke",1,0,12,0,9,85,10,76.7,16.6,0,0.452927553171404,0.604191,-0.28353,1.491913,0.205143368421835,5.711832,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"LAST 2018","2018","Length of time post stroke",1,0,186,0,194,90.2,2.454873,90.2,2.228542,0,0.102620579131475,0,-0.201133,0.201133,0.0105309832612792,7.657859,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Letombe 2010","2010","Length of time post stroke",1,0,9,0,9,67.5,44.3,42.3,17.4,0,0.490211512276179,0.713129,-0.247668,1.673926,0.240307326768098,5.461079,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li Xiaojun 2016","2016","Length of time post stroke",1,0,37,0,37,27.83,8.46,24.07,8.17,0,0,0.4474,-0.014264,0.909065,0,7.099187,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mai Guanghuai 2016","2016","Length of time post stroke",1,0,45,0,45,62.4,15.6,46.9,11.8,0,0,1.111083,0.665792,1.556373,0,7.144009,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Qin JianJian 2014","2014","Length of time post stroke",1,0,30,0,31,78.8,24,39.1,23.9,0,0.298428322983011,1.636513,1.051605,2.221422,0.0890594639584525,6.73232,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu Jiaming 2006","2006","Length of time post stroke",1,0,40,0,40,66.54,26.11,44.15,19.79,0,0,0.957158,0.493252,1.421063,0,7.092971,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Yang 2017","2017","Length of time post stroke",1,0,29,0,29,66.26,22.86,51.26,22.64,0,0,0.650463,0.12135,1.179576,0,6.904259,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Yue Chunjiang 2014","2014","Length of time post stroke",1,0,45,0,45,62.69,12.18,53.24,11.55,0,0.219236550759591,0.789375,0.359679,1.21907,0.0480646651889626,7.185695,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhuang 2012","2012","Length of time post stroke",1,0,97,0,91,68.13,23.44,66.43,26.42,0,0.145982268980886,0.067925,-0.218195,0.354045,0.0213108228568076,7.516018,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Duncan 1998","1998","Geographical location - continent of study conduct",2,0,10,0,10,96,5.16,95.56,5.27,0,0.447440800934486,0.080802,-0.796165,0.95777,0.200203270340895,4.302556,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"LAST 2018","2018","Geographical location - continent of study conduct",2,0,186,0,194,90.2,2.454873,90.2,2.228542,0,0.102620579131475,0,-0.201133,0.201133,0.0105309832612792,5.154438,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Letombe 2010","2010","Geographical location - continent of study conduct",2,0,9,0,9,67.5,44.3,42.3,17.4,0,0.490211512276179,0.713129,-0.247668,1.673926,0.240307326768098,4.15728,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Bordoloi 2020","2020","Geographical location - continent of study conduct",2,0,100,0,98,43.15,18.349,37.45,21.386,0,0.142876313979736,0.285192,0.005159,0.565224,0.0204136410964361,5.101807,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Cao 2014","2014","Geographical location - continent of study conduct",2,0,43,0,43,53.12,10.72,32.68,10.41,0,0.262501043032097,1.917158,1.402666,2.431651,0.068906797592939,4.858382,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Du 2014","2014","Geographical location - continent of study conduct",2,0,40,0,40,56.75,12.49,31.23,8.07,0,0.296613176149764,2.403627,1.822276,2.984978,0.0879793762656507,4.76889,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fang H 2010","2010","Geographical location - continent of study conduct",2,0,25,0,25,75.4,3.05,64.28,3.31,0,0.456495585192208,3.439058,2.544344,4.333773,0.208388219299976,4.272087,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Guan 2017","2017","Geographical location - continent of study conduct",2,0,32,0,32,35.47,8.17,30.63,5.35,0,0.257858332512253,0.692379,0.186986,1.197772,0.0664909196459995,4.869958,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kim 2007","2007","Geographical location - continent of study conduct",2,0,12,0,9,85,10,76.7,16.6,0,0.452927553171404,0.604191,-0.28353,1.491913,0.205143368421835,4.284114,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kim 2014","2014","Geographical location - continent of study conduct",2,0,14,0,14,64.2,17.2,52.1,19.4,0,0.389088872881627,0.640787,-0.121813,1.403387,0.151390151000295,4.493688,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lee 2018","2018","Geographical location - continent of study conduct",2,0,35,0,37,63.3,6.3,58,7,0,0.245232252352254,0.786155,0.305509,1.266801,0.0601388575937596,4.90066,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li Jingqian 2013","2013","Geographical location - continent of study conduct",2,0,60,0,60,82.43,9.64,49.46,7.32,0,0.310561187931135,3.827563,3.218874,4.436251,0.0964482514491979,4.7302,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li Xiaojun 2016","2016","Geographical location - continent of study conduct",2,0,37,0,37,27.83,8.46,24.07,8.17,0,0.235547431252672,0.4474,-0.014264,0.909065,0.0554825923697322,4.923412,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Mai Guanghuai 2016","2016","Geographical location - continent of study conduct",2,0,45,0,45,62.4,15.6,46.9,11.8,0,0.227193292792259,1.111083,0.665792,1.556373,0.0516167922897892,4.942463,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Qin JianJian 2014","2014","Geographical location - continent of study conduct",2,0,30,0,31,78.8,24,39.1,23.9,0,0.298428322983011,1.636513,1.051605,2.221422,0.0890594639584525,4.76392,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu Jiaming 2006","2006","Geographical location - continent of study conduct",2,0,40,0,40,66.54,26.11,44.15,19.79,0,0.236690836357257,0.957158,0.493252,1.421063,0.0560225520154977,4.920763,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu Lotus 2016","2016","Geographical location - continent of study conduct",2,0,40,0,40,55.72,13.38,29.35,16.19,0,0.265191886630803,1.758438,1.238671,2.278204,0.0703267367348048,4.851604,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2013","2013","Geographical location - continent of study conduct",2,0,58,0,56,89.6,8.8,61.2,9.2,0,0.282389038283213,3.134847,2.581375,3.68832,0.079743568942518,4.807126,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yang 2017","2017","Geographical location - continent of study conduct",2,0,29,0,29,66.26,22.86,51.26,22.64,0,0.269960703373721,0.650463,0.12135,1.179576,0.072878781366034,4.839469,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yue Chunjiang 2014","2014","Geographical location - continent of study conduct",2,0,45,0,45,62.69,12.18,53.24,11.55,0,0.219236550759591,0.789375,0.359679,1.21907,0.0480646651889626,4.960099,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhuang 2012","2012","Geographical location - continent of study conduct",2,0,97,0,91,68.13,23.44,66.43,26.42,0,0.145982268980886,0.067925,-0.218195,0.354045,0.0213108228568076,5.097082,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kim 2007","2007","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,12,0,9,85,10,76.7,16.6,0,0.452927553171404,0.604191,-0.28353,1.491913,0.205143368421835,4.316036,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"LAST 2018","2018","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,186,0,194,90.2,2.454873,90.2,2.228542,0,0.102620579131475,0,-0.201133,0.201133,0.0105309832612792,5.156928,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Bordoloi 2020","2020","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,100,0,98,43.15,18.349,37.45,21.386,0,0.142876313979736,0.285192,0.005159,0.565224,0.0204136410964361,5.106407,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Duncan 1998","1998","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,10,0,10,96,5.16,95.56,5.27,0,0.447440800934486,0.080802,-0.796165,0.95777,0.200203270340895,4.333975,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kim 2014","2014","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,14,0,14,64.2,17.2,52.1,19.4,0,0.389088872881627,0.640787,-0.121813,1.403387,0.151390151000295,4.519591,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Letombe 2010","2010","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,9,0,9,67.5,44.3,42.3,17.4,0,0.490211512276179,0.713129,-0.247668,1.673926,0.240307326768098,4.192512,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li Xiaojun 2016","2016","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,37,0,37,27.83,8.46,24.07,8.17,0,0,0.4474,-0.014264,0.909065,0,4.934851,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mai Guanghuai 2016","2016","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,45,0,45,62.4,15.6,46.9,11.8,0,0,1.111083,0.665792,1.556373,0,4.953195,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wu Jiaming 2006","2006","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,40,0,40,66.54,26.11,44.15,19.79,0,0,0.957158,0.493252,1.421063,0,4.932299,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Cao 2014","2014","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,43,0,43,53.12,10.72,32.68,10.41,0,0.262501043032097,1.917158,1.402666,2.431651,0.068906797592939,4.872192,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Du 2014","2014","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,40,0,40,56.75,12.49,31.23,8.07,0,0.296613176149764,2.403627,1.822276,2.984978,0.0879793762656507,4.785857,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fang H 2010","2010","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,25,0,25,79.4,3.05,64.28,3.31,0,0,4.67613,3.571979,5.780281,0,3.945085,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Guan 2017","2017","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,32,0,32,35.47,8.17,30.63,5.35,0,0.257858332512253,0.692379,0.186986,1.197772,0.0664909196459995,4.883351,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lee 2018","2018","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,35,0,37,63.3,6.3,58,7,0,0.245232252352254,0.786155,0.305509,1.266801,0.0601388575937596,4.912936,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li Jingqian 2013","2013","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,60,0,60,82.43,9.64,49.46,7.32,0,0.310561187931135,3.827563,3.218874,4.436251,0.0964482514491979,4.748495,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Qin JianJian 2014","2014","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,30,0,31,78.8,24,39.1,23.9,0,0.298428322983011,1.636513,1.051605,2.221422,0.0890594639584525,4.781059,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu Lotus 2016","2016","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,40,0,40,55.72,13.38,29.35,16.19,0,0,1.758438,1.238671,2.278204,0,4.865657,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Xu 2013","2013","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,58,0,56,89.6,8.8,61.2,9.2,0,0.282389038283213,3.134847,2.581375,3.68832,0.079743568942518,4.82276,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yang 2017","2017","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,29,0,31,66.26,22.86,51.26,22.64,0,0.269960703373721,0.650879,0.130401,1.171356,0.072878781366034,4.864773,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yue Chunjiang 2014","2014","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,45,0,45,62.69,12.18,53.24,11.55,0,0.219236550759591,0.789375,0.359679,1.21907,0.0480646651889626,4.970171,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhuang 2012","2012","Amount of additional treatment (less or more than 2.5 hours/week)",3,0,97,0,91,68.13,23.44,66.43,26.42,0,0.145982268980886,0.067925,-0.218195,0.354045,0.0213108228568076,5.101869,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
