dataset,analysis_id,measure,k,estimate,se,pval,ci_lb,ci_ub,tau2,I2,significant,direction_fragile,direction_fragility_index,sig_fragile,sig_fragility_index,sig_fragility_type,clinical_fragile,clinical_fragility_index,max_effect_change,mean_effect_change,max_change_study_idx,ci_width,ci_width_change,composite_fragility,fragility_quotient,fragility_class,DFI_rate,SFI_rate,CFI_rate,MAFI_core,het_penalty,k_penalty,MAFI,MAFI_class
CD015875_data,33,SMD,4,-5.84539239666343,5.9724023029873,0.327711494057685,-17.5510858117026,5.86030101837576,140.506800053533,99.9201837033945,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,5.83279465352788,3.02270989305464,3,23.4113868300784,11.9280313536141,1,0,Low Fragility,0,0,0.25,0.2,0.199840367406789,0.24,0.639840367406789,High Fragility
CD015877_data,1,SMD,3,0.62309502653021,0.601547731623652,0.300286237559894,-0.555916862433914,1.80210691549433,0.945440638327037,87.1698054458748,FALSE,FALSE,0,TRUE,1,gain,TRUE,1,0.555874437117144,0.367357678651305,1,2.35802377792825,0.78695948174751,2,0.333333333333333,Moderate Fragility,0,0.333333333333333,0.333333333333333,0.266714498900905,0.17433961089175,0.255,0.696054109792655,High Fragility
CD015894_pub2_data,1,OR,14,0.110769167256251,0.539513091492742,0.837327420042166,-0.946657061257386,1.16819539576989,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0476896629409825,0.0133499794030474,9,2.11485245702728,0.0798341026547229,0,0,Robust,0,0,0,0.00715344944114738,0,0.09,0.0971534494411474,Robust
CD015894_pub2_data,2,OR,8,0.191894419905378,0.712270823891539,0.78761253103217,-1.20413074216071,1.58791958197147,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0766249703220776,0.0374411999279089,6,2.79205032413218,0.192777259512132,0,0,Robust,0,0,0,0.0114937455483116,0,0.18,0.191493745548312,Low Fragility
CD015894_pub2_data,3,OR,4,0.19847538005715,1.00670314788997,0.84370716069692,-1.77462653293029,2.17157729304459,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,3,0.176647610068341,0.088248691248524,3,3.94620382597488,0.610485686860744,1,0,Low Fragility,0,0,0.75,0.176497141510251,0,0.24,0.416497141510251,Moderate Fragility
CD015932_pub2_data,1,OR,15,0.0682880063134831,0.165383192377132,0.67967418298893,-0.255857094393954,0.392433107020921,0.0858364684696164,22.843914535513,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0668878461792196,0.0313189257458249,8,0.648290201414875,0.0483779419587751,0,0,Robust,0,0,0,0.0100331769268829,0.045687829071026,0.075,0.130721005997909,Robust
CD015932_pub2_data,2,OR,15,0.0689112966088198,0.164598834444277,0.675463084937083,-0.253696490799235,0.391519084016874,0.0840661470651882,22.5274784730826,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0666347238918954,0.0312120275597703,7,0.645215574816109,0.0477256951680983,0,0,Robust,0,0,0,0.00999520858378431,0.0450549569461652,0.075,0.13005016552995,Robust
CD015932_pub2_data,3,OR,6,-0.18960523367287,0.415232228580515,0.64794092312063,-1.00344544691098,0.624234979565243,0.358062551864316,44.6959239750292,FALSE,TRUE,1,FALSE,0,gain,TRUE,2,0.244320219124648,0.117431379264102,4,1.62768042647623,0.298310263824645,2,0.166666666666667,Moderate Fragility,0.166666666666667,0,0.333333333333333,0.169981366202031,0.0893918479500584,0.21,0.469373214152089,Moderate Fragility
CD015932_pub2_data,5,OR,11,0.189358931740472,0.620928091243604,0.760395757526608,-1.02763776408619,1.40635562756714,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,2,0.116345081724801,0.0453947755230482,6,2.43399339165333,0.119006355180728,1,0,Low Fragility,0,0,0.181818181818182,0.0538153986223565,0,0.135,0.188815398622357,Low Fragility
CD015932_pub2_data,7,OR,3,-0.272862931325018,0.196050694505575,0.16398362706299,-0.657115231700009,0.111389369049973,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.0848027984629702,0.0328423541874307,3,0.768504600749981,1.62216363449683,1,0,Low Fragility,0,0,0.333333333333333,0.0793870864361122,0,0.255,0.334387086436112,Moderate Fragility
CD015932_pub2_data,11,OR,3,-0.247189830266162,0.488239013072485,0.612654087909553,-1.20412071173561,0.709741051203289,0.514251069563552,74.930907839113,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.321968549963054,0.211431535250567,2,1.9138617629389,0.859604115423456,2,0.333333333333333,Moderate Fragility,0.333333333333333,0,0.333333333333333,0.248295282494458,0.149861815678226,0.255,0.653157098172684,High Fragility
CD015932_pub2_data,12,OR,9,-0.936648671699361,0.218504134045566,1.81395486849878e-05,-1.36490890490178,-0.50838843849694,0.250316930940606,96.2314466382664,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.135598153694762,0.0581974781446608,1,0.856520466404843,0.068569204731447,0,0,Robust,0,0,0,0.0203397230542143,0.192462893276533,0.165,0.377802616330747,Moderate Fragility
CD015932_pub2_data,13,OR,10,-0.933838776011864,0.2355306974692,7.34487946617315e-05,-1.39547046030509,-0.472207091718633,0.323339910576574,96.7044956364541,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.169681508792361,0.0638262974969241,7,0.923263368586462,0.0827075322873635,0,0,Robust,0,0,0,0.0254522263188542,0.193408991272908,0.15,0.368861217591762,Moderate Fragility
CD015932_pub2_data,15,OR,4,-0.548913425639767,0.137846650596134,6.83209596299491e-05,-0.819087896197667,-0.278738955081867,2.09029022250748e-06,0.0025754454944789,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0969770778267771,0.0570582576564029,4,0.5403489411158,0.202946911504408,0,0,Robust,0,0,0,0.0145465616740166,5.1508909889578e-06,0.24,0.254551712565006,Low Fragility
CD015968_data,1,SMD,4,-0.275382064761129,0.309196632781913,0.373123763483011,-0.881396329154735,0.330632199632478,0.294753207237972,79.6708466364905,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.300746575131941,0.165068789394057,1,1.21202852878721,0.472887720809395,2,0.25,Moderate Fragility,0.25,0,0.25,0.195111986269791,0.159341693272981,0.24,0.594453679542772,High Fragility
CD015968_data,2,SMD,5,0.0701969269420747,0.106341394404798,0.509183790485154,-0.138228376157099,0.278622230041248,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0574693929902522,0.0247454329865158,1,0.416850606198347,0.0513503327532747,0,0,Robust,0,0,0,0.00862040894853783,0,0.225,0.233620408948538,Low Fragility
CD015968_data,3,SMD,3,0.0382198427649022,0.127746024888025,0.764798007924262,-0.212157765183784,0.288597450713589,2.5040508396103e-06,0.00462997755978675,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.095147365984297,0.0807204826404107,2,0.500755215897373,0.269969028515279,1,0.666666666666667,Low Fragility,0.666666666666667,0,0,0.280938771564311,9.2599551195735e-06,0.255,0.535948031519431,High Fragility
CD015968_data,4,SMD,5,-0.100499870174047,0.109210765900925,0.357448527900479,-0.314549038063896,0.113549297715802,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0824885081013004,0.0295024587132403,3,0.428098335779698,0.0536759837102269,0,0,Robust,0,0,0,0.0123732762151951,0,0.225,0.237373276215195,Low Fragility
CD015968_data,5,SMD,4,-0.32403397850801,0.12658825691159,0.0104748228562966,-0.57214240292043,-0.0759255540955897,0.00385911618748655,5.77838148126972,TRUE,FALSE,0,TRUE,1,loss,FALSE,0,0.109793834950437,0.0663029780450927,2,0.49621684882484,0.121737964704084,1,0.25,Low Fragility,0,0.25,0,0.103969075242566,0.0115567629625394,0.24,0.355525838205105,Moderate Fragility
CD015968_data,6,SMD,3,-0.000725655501553277,0.156542633217814,0.996301408531951,-0.307543578653533,0.306092267650426,0,0,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.233399659019215,0.111779552113465,2,0.613635846303958,0.268829234570734,2,0.333333333333333,Moderate Fragility,0.333333333333333,0,0.333333333333333,0.235009948852882,0,0.255,0.490009948852882,Moderate Fragility
CD015968_data,7,SMD,3,-0.0661495440018174,0.138809434163445,0.633683066238248,-0.338211035676553,0.205911947672918,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.0808906977978715,0.0559464136375184,2,0.544122983349471,0.134809186579739,1,0.333333333333333,Low Fragility,0.333333333333333,0,0,0.145466938003014,0,0.255,0.400466938003014,Moderate Fragility
CD016001_data,1,OR,29,-0.059171992556867,0.354387649479131,0.867393905559975,-0.753759022101768,0.635415036988034,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0197777782585101,0.00528933724379774,13,1.3891740590898,0.0247685318607774,0,0,Robust,0,0,0,0.00296666673877652,0,0,0.00296666673877652,Robust
CD016001_data,8,SMD,8,0.773577930601364,0.177562463958942,1.32066763319863e-05,0.425561896235646,1.12159396496708,0.0647105348550177,26.1144303862076,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.104406298797397,0.0583296285031128,1,0.696032068731436,0.0692272146221694,0,0,Robust,0,0,0,0.0156609448196096,0.0522288607724152,0.18,0.247889805592025,Low Fragility
CD016001_data,9,SMD,5,1.00254247155442,0.200141512980186,5.46658264005276e-07,0.610272314301898,1.39481262880694,0.0525903100591394,26.2861497243955,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.157049392722397,0.0749237576170285,3,0.78454031450504,0.137339364796573,0,0,Robust,0,0,0,0.0235574089083596,0.052572299448791,0.225,0.301129708357151,Moderate Fragility
CD016001_data,10,SMD,5,0.517870497339329,0.429155357332024,0.227539864367518,-0.323258546803856,1.35899954148251,0.715567063446008,77.734014927696,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.395625214253166,0.173373353430923,4,1.68225808828637,0.473950138402199,1,0,Low Fragility,0,0,0.2,0.0993437821379749,0.155468029855392,0.225,0.479811811993367,Moderate Fragility
CD016001_data,13,SMD,7,0.0767780395437503,0.158462719782538,0.628018295304999,-0.233803184122287,0.387359263209788,0.0601063624427829,36.7446952440948,FALSE,TRUE,2,FALSE,0,gain,TRUE,1,0.137037227367737,0.0710645255918421,3,0.621162447332074,0.0822381169206379,2,0.285714285714286,Moderate Fragility,0.285714285714286,0,0.142857142857143,0.163412726962303,0.0734893904881896,0.195,0.431902117450493,Moderate Fragility
CD016001_data,14,SMD,9,0.205262299615423,0.10794906908634,0.0572400137831628,-0.0063139879584303,0.416838587189276,0,0,FALSE,FALSE,0,TRUE,2,gain,TRUE,5,0.0345660307182671,0.0152296966211604,9,0.423152575147707,0.0275363817863746,2,0.222222222222222,Moderate Fragility,0,0.222222222222222,0.555555555555556,0.194073793496629,0,0.165,0.359073793496629,Moderate Fragility
CD016001_data,15,SMD,6,0.2070361810113,0.116650173651807,0.0759231955597716,-0.0215939581365848,0.435666320159184,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,3,0.0299627890226543,0.0192239117012259,4,0.457260278295769,0.0470107897996332,1,0,Low Fragility,0,0,0.5,0.104494418353398,0,0.21,0.314494418353398,Moderate Fragility
CD016001_data,16,SMD,6,0.44277470570092,0.120965492696947,0.000251881820937529,0.20568669664276,0.67986271475908,2.13063640581265e-06,0.00218533625780794,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0790453883763242,0.0271232227192494,3,0.47417601811632,0.0516114446457756,0,0,Robust,0,0,0,0.0118568082564486,4.37067251561588e-06,0.21,0.221861178928964,Low Fragility
CD016001_data,17,SMD,8,-0.860168034810625,0.460237585096592,0.0616276547685635,-1.76221712593163,0.0418810563103835,1.52262196424154,93.3948609936594,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.56567398280555,0.146225418779958,4,1.80409818224202,0.433618449096283,1,0.125,Low Fragility,0,0.125,0,0.128601097420833,0.186789721987319,0.18,0.495390819408151,Moderate Fragility
CD016001_data,23,SMD,4,-0.4607755987125,0.167878968624922,0.0060568222337221,-0.789812330979076,-0.131738866445924,0.0263759856392511,22.8358966565274,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.167942340620001,0.0878507004580498,3,0.658073464533152,0.131730257030074,0,0,Robust,0,0,0,0.0251913510930001,0.0456717933130548,0.24,0.310863144406055,Moderate Fragility
CD016002_data,1,OR,34,-0.302790957949277,0.300113765422705,0.313012718569783,-0.891003129442481,0.285421213543927,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.118113644227402,0.0196476437611837,21,1.17642434298641,0.0178548721964466,1,0,Low Fragility,0,0,0.0294117647058824,0.0235993995752868,0,0,0.0235993995752868,Robust
CD016002_data,2,SMD,21,0.147979492015193,0.0640344193503861,0.0208363495855633,0.0224743363175011,0.273484647712884,0.0158845581578383,19.9861926959168,TRUE,FALSE,0,TRUE,3,loss,FALSE,0,0.0306498988448907,0.0124373294314731,12,0.251010311395383,0.00723835603814425,1,0.142857142857143,Low Fragility,0,0.142857142857143,0,0.0545974848267336,0.0399723853918336,0,0.0945698702185672,Robust
CD016002_data,3,OR,12,-0.0100424703275686,0.494730533992146,0.983804957964549,-0.979696499004443,0.959611558349306,0.175764323505913,5.96774785547564,FALSE,TRUE,5,FALSE,0,gain,TRUE,3,0.293174615627939,0.121045462517737,11,1.93930805735375,0.0969563887764607,2,0.416666666666667,Moderate Fragility,0.416666666666667,0,0.25,0.260642859010858,0.0119354957109513,0.12,0.392578354721809,Moderate Fragility
CD016002_data,4,OR,5,0.913339334826265,0.408518741524494,0.0253691852831097,0.112657314428629,1.7140213552239,0,0,TRUE,FALSE,0,TRUE,2,loss,FALSE,0,0.0721886597304288,0.029490324456459,4,1.60136404079527,0.211544591170003,1,0.4,Low Fragility,0,0.4,0,0.150828298959564,0,0.225,0.375828298959564,Moderate Fragility
CD016002_data,5,SMD,5,-0.105357164284162,0.325240570787318,0.74598640731087,-0.742816969338556,0.532102640770232,0.354528392188659,69.3308477347574,FALSE,TRUE,1,FALSE,0,gain,TRUE,3,0.272462795726604,0.153736265351619,1,1.27491961010879,0.47779085843911,2,0.2,Moderate Fragility,0.2,0,0.6,0.240869419358991,0.138661695469515,0.225,0.604531114828505,High Fragility
CD016002_data,6,SMD,5,-0.268360035330637,0.171953255048888,0.118604723790299,-0.605382222250889,0.0686621515896141,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.149995445256349,0.0609016984385922,4,0.674044373840503,0.0812001098954318,1,0,Low Fragility,0,0,0.2,0.0624993167884524,0,0.225,0.287499316788452,Low Fragility
CD016002_data,7,SMD,5,0.639287691400663,0.184385785808969,0.00052606649462783,0.277898191953968,1.00067719084736,0.0543047907717984,32.209730330758,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.101484136338532,0.0528699040672439,3,0.72277899889339,0.237589375018361,0,0,Robust,0,0,0,0.0152226204507798,0.064419460661516,0.225,0.304642081112296,Moderate Fragility
CD016002_data,8,SMD,6,0.214234078739344,0.113473593774627,0.0590307613796974,-0.00817007825525329,0.436638235733941,1.19500864009356e-06,0.00152084608392581,FALSE,FALSE,0,TRUE,2,gain,TRUE,2,0.0702447944897128,0.0321865002445914,2,0.444808313989195,0.0430470545591843,2,0.333333333333333,Moderate Fragility,0,0.333333333333333,0.333333333333333,0.19387005250679,3.04169216785162e-06,0.21,0.403873094198958,Moderate Fragility
CD016002_data,9,SMD,3,0.394487312397284,0.32652644829544,0.226996184851724,-0.245492766261559,1.03446739105613,0.229655514890586,73.2836022403353,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.294197533343147,0.237572845216252,1,1.27996015731769,0.786221540345486,1,0,Low Fragility,0,0,0.333333333333333,0.110796296668139,0.146567204480671,0.255,0.512363501148809,High Fragility
CD016002_data,10,SMD,3,0.0592334108986217,0.305721749027278,0.846372095088372,-0.539970206485437,0.65843702828268,0.15813260465032,56.3658387166828,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.232768243917836,0.175826579004734,2,1.19840723476812,0.58739104669323,2,0.333333333333333,Moderate Fragility,0.333333333333333,0,0.333333333333333,0.234915236587675,0.112731677433366,0.255,0.602646914021041,High Fragility
CD016002_data,11,SMD,3,0.196843329858587,0.364409818191065,0.589079651399961,-0.51738678940869,0.911073449125864,0.272457911649932,68.8300022382106,FALSE,TRUE,1,FALSE,0,gain,TRUE,2,0.379040241526549,0.256089652435519,2,1.42846023853455,0.505888784288941,2,0.333333333333333,Moderate Fragility,0.333333333333333,0,0.666666666666667,0.323522702895649,0.137660004476421,0.255,0.71618270737207,High Fragility
CD016002_data,13,SMD,19,0.25136364159979,0.0901371514867962,0.00529233830440473,0.0746980710166382,0.428029212182941,0.0748158492740286,55.4396184283612,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.04615386658194,0.0186367976456073,18,0.353331141166303,0.0140874225550051,0,0,Robust,0,0,0,0.006923079987291,0.110879236856722,0.015,0.132802316844013,Robust
CD016002_data,14,SMD,5,0.1900457537155,0.0963982888837831,0.0486708297877892,0.00110857933199709,0.378982928099003,0,0,TRUE,FALSE,0,TRUE,3,loss,TRUE,2,0.0576959092229145,0.0342384017964826,2,0.377874348767005,0.0448901549961036,2,0.6,Moderate Fragility,0,0.6,0.4,0.298654386383437,0,0.225,0.523654386383437,High Fragility
CD016002_data,15,SMD,17,0.319049021307824,0.057280422990697,2.54814255042201e-08,0.206781455226838,0.43131658738881,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0301003302988427,0.00975665500877342,11,0.224535132161972,0.00726424894159191,0,0,Robust,0,0,0,0.00451504954482641,0,0.045,0.0495150495448264,Robust
CD016002_data,16,SMD,22,0.255875658189853,0.0546590206804238,2.85051631071779e-06,0.148745946225992,0.363005370153713,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0268112693538906,0.00801818265099889,18,0.214259423927721,0.00526680044840768,0,0,Robust,0,0,0,0.00402169040308359,0,0,0.00402169040308359,Robust
CD016002_data,17,SMD,13,-0.242172718535981,0.059627190899357,4.87693404002885e-05,-0.359039865198015,-0.125305571873947,3.96256472693826e-07,0.000808342472353961,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0229381155821965,0.0130820982989525,8,0.233734293324068,0.0100323695463853,0,0,Robust,0,0,0,0.00344071733732948,1.61668494470792e-06,0.105,0.108442334022274,Robust
CD016002_data,18,SMD,10,0.374689995603756,0.156752497290622,0.016833298963293,0.0674607464274256,0.681919244780087,0.140081921121721,61.6649789844122,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.100147132272116,0.0362567926644234,2,0.614458498352662,0.0961365164760913,0,0,Robust,0,0,0,0.0150220698408174,0.123329957968824,0.15,0.288352027809642,Low Fragility
CD016002_data,19,SMD,5,0.157530282726306,0.16264960738481,0.332782019495089,-0.161257089847501,0.476317655300113,0.0385993943695833,29.6888006539328,FALSE,FALSE,0,FALSE,0,gain,TRUE,2,0.123970190997695,0.0821560755546648,2,0.637574745147614,0.128265053599665,1,0,Low Fragility,0,0,0.4,0.0985955286496543,0.0593776013078656,0.225,0.38297312995752,Moderate Fragility
CD016002_data,20,SMD,3,0.309485277050346,0.138636083326254,0.0255913554832344,0.0377635467731941,0.581207007327498,0,0,TRUE,FALSE,0,TRUE,1,loss,FALSE,0,0.0553632432504861,0.0360335973585686,1,0.543443460554304,0.128635685969349,1,0.333333333333333,Low Fragility,0,0.333333333333333,0,0.12497115315424,0,0.255,0.37997115315424,Moderate Fragility
CD016002_data,21,SMD,4,0.272133316635851,0.139873018994116,0.0517059261834085,-0.00201276300150277,0.546279396273205,0,0,FALSE,FALSE,0,TRUE,2,gain,TRUE,1,0.10436630590393,0.0428057840146372,2,0.548292159274708,0.09725465509652,2,0.5,Moderate Fragility,0,0.5,0.25,0.24065494588559,0,0.24,0.48065494588559,Moderate Fragility
CD016002_data,22,SMD,4,-0.0442066522788761,0.0795816037669619,0.578560689274568,-0.200183729494059,0.111770424936306,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0270065635016231,0.0121363115740947,4,0.311954154430365,0.0535031008875027,0,0,Robust,0,0,0,0.00405098452524346,0,0.24,0.244050984525244,Low Fragility
CD016002_data,23,SMD,6,-0.0677416046870727,0.126663217136875,0.592776609122589,-0.315996948441325,0.18051373906718,0.0570501678137638,62.9462072211985,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.131335830817113,0.056934335042428,2,0.496510687508504,0.10696303459965,1,0.166666666666667,Low Fragility,0.166666666666667,0,0,0.0863670412892337,0.125892414442397,0.21,0.422259455731631,Moderate Fragility
CD016002_data,24,SMD,9,0.0618289546901987,0.0897071254582594,0.490677750869841,-0.113993780364606,0.237651689745003,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0528817382807778,0.016995217118224,2,0.351645470109609,0.0217648718068966,0,0,Robust,0,0,0,0.00793226074211667,0,0.165,0.172932260742117,Low Fragility
CD016002_data,25,SMD,9,-0.0369506094294596,0.0730122147867074,0.612794838958552,-0.180051920842909,0.10615070198399,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.0401927386799981,0.0115930353329787,9,0.286202622826899,0.0198620705646713,1,0.111111111111111,Low Fragility,0.111111111111111,0,0,0.0504733552464441,0,0.165,0.215473355246444,Low Fragility
CD016031_data,1,SMD,4,0.0761587708831907,0.302520550980017,0.801236294407631,-0.516770613620857,0.669088155387238,0.320774745317289,89.3170410592224,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.237133545584589,0.123378841857507,3,1.18585876900809,0.388352540908812,2,0.25,Moderate Fragility,0.25,0,0.25,0.185570031837688,0.178634082118445,0.24,0.604204113956133,High Fragility
CD016031_data,2,SMD,3,-0.325577799997215,0.327746625736338,0.320523530716472,-0.967949382494966,0.316793782500535,0.280329335245627,88.3079137002535,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.264444977003996,0.189558848007136,2,1.2847431649955,0.519585501356028,1,0,Low Fragility,0,0,0.333333333333333,0.106333413217266,0.176615827400507,0.255,0.537949240617773,High Fragility
CD016031_data,5,SMD,10,0.0992487772773818,0.137949331481482,0.471858650213327,-0.171126944117701,0.369624498672465,0.122972048541793,70.7799316820204,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.0849629097499942,0.0281142829916817,7,0.540751442790166,0.0938066728231835,1,0.1,Low Fragility,0,0.1,0,0.0477444364624991,0.141559863364041,0.15,0.33930429982654,Moderate Fragility
CD016031_data,6,OR,5,0.257261116305782,0.432677757875831,0.552124908905327,-0.590771706042388,1.10529393865395,0.636798363055744,72.0150710110112,FALSE,TRUE,1,TRUE,1,gain,TRUE,3,0.410100174522022,0.202094123035414,4,1.69606564469634,0.446023129085027,3,0.2,High Fragility,0.2,0.2,0.6,0.311515026178303,0.144030142022022,0.225,0.680545168200326,High Fragility
CD016031_data,7,OR,3,-0.129169197127691,0.321758191626143,0.688090282189643,-0.759803664445669,0.501465270190288,0,0,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.159371525786875,0.0991275044384605,2,1.26126893463596,0.341060815632182,2,0.333333333333333,Moderate Fragility,0.333333333333333,0,0.333333333333333,0.223905728868031,0,0.255,0.478905728868031,Moderate Fragility
CD016031_data,8,OR,6,0.094014356382792,0.260626304056753,0.718305226600044,-0.416803812992229,0.604832525757813,0.212199107591669,57.01798861852,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.131570018589825,0.0813676662115021,5,1.02163633875004,0.258858835495196,2,0.166666666666667,Moderate Fragility,0.166666666666667,0,0.166666666666667,0.119735502788474,0.11403597723704,0.21,0.443771480025514,Moderate Fragility
CD016031_data,9,OR,8,-0.122135453432548,0.145379670755826,0.4008446381136,-0.407074372198257,0.162803465333162,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.127627866681902,0.0422280826034577,8,0.569877837531418,0.0884698293385962,1,0,Low Fragility,0,0,0.125,0.0441441800022853,0,0.18,0.224144180002285,Low Fragility
CD016031_data,10,OR,6,-0.0443031315595739,0.286038704663697,0.876911905372431,-0.604928690884909,0.516322427765761,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.100276179448572,0.0402490532956955,4,1.12125111865067,0.115754161331411,1,0.166666666666667,Low Fragility,0.166666666666667,0,0,0.0817080935839525,0,0.21,0.291708093583953,Low Fragility
CD016031_data,11,OR,3,0.123841430176046,0.485601612950116,0.798702392484438,-0.827920242040741,1.07560310239283,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.12849543733073,0.112232364987327,2,1.90352334443357,0.749441436970557,1,0,Low Fragility,0,0,0.333333333333333,0.0859409822662762,0,0.255,0.340940982266276,Moderate Fragility
CD016031_data,14,OR,10,-0.417888042359921,0.223746653384406,0.0618061315042907,-0.856423424654723,0.0206473399348815,0,0,FALSE,FALSE,0,TRUE,3,gain,TRUE,1,0.335016725661124,0.0507315999845931,10,0.877070764589604,0.0971986236172413,2,0.3,Moderate Fragility,0,0.3,0.1,0.175252508849169,0,0.15,0.325252508849169,Moderate Fragility
CD016031_data,16,OR,18,-0.084445125269817,0.118421927109045,0.475791983264483,-0.316547837383372,0.147657586843738,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0676442109287244,0.0146143007354409,18,0.46420542422711,0.0163341215453161,0,0,Robust,0,0,0,0.0101466316393087,0,0.03,0.0401466316393087,Robust
CD016031_data,17,OR,39,-0.207888287272344,0.293213246570545,0.478324274821323,-0.782575690340674,0.366799115795986,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,6,0.162675110899286,0.0184783188665825,3,1.14937480613666,0.015068482682009,1,0,Low Fragility,0,0,0.153846153846154,0.0551704974041237,0,0,0.0551704974041237,Robust
CD016031_data,18,OR,13,-0.341356022908109,0.196396671359932,0.0821941202777559,-0.726286425457125,0.0435743796409059,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.135073050681213,0.0313308068617136,12,0.769860805098031,0.0366875158168117,1,0,Low Fragility,0,0,0.0769230769230769,0.0356455729867973,0,0.105,0.140645572986797,Robust
CD016031_data,19,OR,20,0.0462047913223432,0.450947570897021,0.91839032337361,-0.837636206551641,0.930045789196327,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0333485859505229,0.00608234298416936,7,1.76768199574797,0.0459215868211323,0,0,Robust,0,0,0,0.00500228789257843,0,0,0.00500228789257843,Robust
CD016031_data,20,OR,5,-0.152325132221951,0.143683003552139,0.289077642815554,-0.433938644374684,0.129288379930781,6.97298489872799e-06,0.005130252227727,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.118721600274451,0.0559527358774984,5,0.563227024305465,0.0851379799441614,1,0,Low Fragility,0,0,0.2,0.0578082400411677,1.0260504455454e-05,0.225,0.282818500545623,Low Fragility
CD016031_data,21,OR,4,-0.0154132534290546,1.00684792437299,0.987786123080531,-1.98879892310901,1.9579724162509,0,0,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.0535295828974909,0.0267519851197741,3,3.94677133935992,0.610568036744223,1,0.5,Low Fragility,0.5,0,0,0.208029437434624,0,0.24,0.448029437434624,Moderate Fragility
CD016058_pub2_data,1,OR,10,0.396400795586196,0.0711355834929787,2.51154967889961e-08,0.256977613920715,0.535823977251676,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0821417592790997,0.0141696685833918,6,0.278846363330961,0.0560190722910097,0,0,Robust,0,0,0,0.012321263891865,0,0.15,0.162321263891865,Low Fragility
CD016058_pub2_data,2,OR,10,0.310340673073298,0.163568112621333,0.057786022042502,-0.0102469366837051,0.630928282830302,0,0,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.0541388492652439,0.0215769634881129,2,0.641175219514007,0.0441650876888366,1,0.1,Low Fragility,0,0.1,0,0.0431208273897866,0,0.15,0.193120827389787,Low Fragility
