dataset,analysis_id,k,estimate,I2,tau2,direction_fragile,sig_fragile,fragility_any,MAFI_5comp,MAFI_3comp,MAFI_empirical,MAFI_simple,class_5comp,class_simple,agree
CD014852_pub2_data,17,7,-0.362598514225349,48.1375483479568,0.141888109067737,FALSE,FALSE,0,0.352431517982976,0.291275096695914,0.29163554757442,0.195,Moderate,Low,FALSE
CD014852_pub2_data,18,5,-0.0916776106475663,0,0,FALSE,FALSE,0,0.303671913320975,0.225,0.2254582710265,0.225,Moderate,Low,FALSE
CD014852_pub2_data,19,5,0.0753704191069289,0,0,TRUE,FALSE,1,0.317917963602905,0.355,0.364025144902255,0.325,Moderate,Moderate,TRUE
CD014852_pub2_data,20,4,-0.137605756410101,0.00666012444582377,7.94110951271516e-06,FALSE,FALSE,0,0.417384757741195,0.240013320248892,0.241030146658583,0.24,Moderate,Low,FALSE
CD014852_pub2_data,21,3,0.107872601331298,92.8935275238641,5.43521345970146,TRUE,FALSE,1,0.924120388381061,0.657453721714395,0.674353955281295,0.421666666666667,High,Moderate,FALSE
CD014852_pub2_data,23,3,0.340766841026395,80.9362509001101,1.31662293441557,TRUE,FALSE,1,0.802285944281504,0.633539168466887,0.649897171642159,0.421666666666667,High,Moderate,FALSE
CD014852_pub2_data,26,3,-0.853085367177515,84.7986050829106,1.97079882184292,FALSE,TRUE,1,0.67581258643358,0.641263876832488,0.701104041728057,0.421666666666667,High,Moderate,FALSE
CD014852_pub2_data,27,3,-0.853085367177514,84.7986050829107,1.97079882184292,FALSE,TRUE,1,0.675812586433581,0.641263876832488,0.701104041728057,0.421666666666667,High,Moderate,FALSE
CD014855_pub2_data,1,18,0.0300292825009515,42.4971295429006,0.377621051876632,TRUE,FALSE,1,0.224155353567191,0.259438703530246,0.269506141227448,0.141111111111111,Low,Robust,FALSE
CD014855_pub2_data,2,18,0.74898462645389,48.572978719922,0.399041453793691,FALSE,FALSE,0,0.142262278884128,0.127145957439844,0.127246833792492,0.03,Robust,Robust,TRUE
CD014855_pub2_data,3,5,0.456561233322753,83.6710976213315,2.87410165277896,TRUE,FALSE,1,0.708366512843231,0.652342195242663,0.671127809641065,0.425,High,Moderate,FALSE
CD014855_pub2_data,4,16,0.880689086599406,0,0,FALSE,TRUE,1,0.186433328815982,0.263125,0.318497219411518,0.21625,Low,Low,TRUE
CD014855_pub2_data,5,14,0.00467024804151453,0,0,FALSE,FALSE,0,0.0901972794260229,0.09,0.0900013165126862,0.09,Robust,Robust,TRUE
CD014861_pub2_data,1,3,0.388657146408327,0,0,TRUE,FALSE,1,0.545812653088,0.471666666666667,0.487504588942863,0.421666666666667,High,Moderate,FALSE
CD014861_pub2_data,3,4,0.483320814542709,0,0,TRUE,FALSE,1,0.515679874833543,0.4025,0.414762628460684,0.365,High,Moderate,FALSE
CD014861_pub2_data,4,3,0.760359655403988,0,0,FALSE,FALSE,0,0.307528258681247,0.255,0.255350538930139,0.255,Moderate,Low,FALSE
CD014861_pub2_data,6,8,-0.109658421736997,0,0,FALSE,FALSE,0,0.183930791808605,0.18,0.180026231510234,0.18,Low,Low,TRUE
CD014861_pub2_data,8,5,-0.31879356968223,0,0,FALSE,FALSE,0,0.226347406671658,0.225,0.225008991702847,0.225,Low,Low,TRUE
CD014861_pub2_data,10,7,-0.354545017680907,0,0,FALSE,FALSE,0,0.195,0.195,0.195,0.195,Low,Low,TRUE
CD014861_pub2_data,11,4,0.603498231751078,0.000296270266826206,1.48125666274561e-06,FALSE,TRUE,1,0.438155600256118,0.402500592540534,0.447362320987084,0.365,Moderate,Moderate,TRUE
CD014869_pub2_data,1,8,0.00729772924796753,7.87818837661827,0.0174214307684957,TRUE,FALSE,1,0.455689095580126,0.520756376753237,0.543461967135798,0.43,Moderate,Moderate,TRUE
CD014869_pub2_data,4,4,-0.0294672472452506,0,0,TRUE,FALSE,1,0.454504063044047,0.565,0.587444137891519,0.49,Moderate,Moderate,TRUE
CD014869_pub2_data,5,4,0.165070436318539,0,0,TRUE,FALSE,1,0.456340021861306,0.4025,0.414366633445855,0.365,Moderate,Moderate,TRUE
CD014869_pub2_data,6,8,-0.0524171264501407,0.00165996110022745,3.38591996733309e-06,,,,,,,,,,
CD014869_pub2_data,7,8,-0.0128170055375473,70.1727598001099,0.585101924998927,TRUE,FALSE,1,0.535881122592351,0.56409551960022,0.581251663096998,0.3675,High,Moderate,FALSE
CD014871_pub2_data,3,8,0.0751159992795629,0,0,FALSE,FALSE,0,0.188575862685703,0.18,0.180057229647552,0.18,Low,Low,TRUE
CD014871_pub2_data,9,3,0,0,0,FALSE,FALSE,0,0.255,0.255,0.255,0.255,Low,Low,TRUE
CD014871_pub2_data,12,4,0,0,0,FALSE,FALSE,0,0.24,0.24,0.24,0.24,Low,Low,TRUE
CD014871_pub2_data,34,3,0.041587829620143,0,0,FALSE,FALSE,0,0.261238174443021,0.255,0.255041629459079,0.255,Low,Low,TRUE
CD014871_pub2_data,45,4,0.031258538894589,0,0,FALSE,FALSE,0,0.244688780834188,0.24,0.240031289828723,0.24,Low,Low,TRUE
CD014872_pub2_data,1,35,-0.306084690269024,0,0,FALSE,FALSE,0,0.00321042786837281,0,2.14242767325513e-05,0,Robust,Robust,TRUE
CD014872_pub2_data,2,34,-0.312640915707197,0,0,FALSE,FALSE,0,0.00283578883538048,0,1.89241830856221e-05,0,Robust,Robust,TRUE
CD014872_pub2_data,3,32,0.0139490075337727,0,0,TRUE,FALSE,1,0.067283251559005,0.040625,0.0436901618388989,0.03125,Robust,Robust,TRUE
CD014872_pub2_data,6,29,0.10768949894348,0,0,TRUE,FALSE,1,0.074632126586425,0.0224137931034483,0.0243494832006734,0.0172413793103448,Robust,Robust,TRUE
CD014872_pub2_data,8,20,-0.350791819158947,0,0,FALSE,FALSE,0,0.00423955586085936,0,2.82919977367992e-05,0,Robust,Robust,TRUE
CD014872_pub2_data,9,20,1.16621484542093,33.782356012197,0.0641889498897307,FALSE,FALSE,0,0.0790385890258369,0.067564712024394,0.0676412811068194,0,Robust,Robust,TRUE
CD014872_pub2_data,10,20,1.16621484542094,33.782356012197,0.0641889498897306,FALSE,FALSE,0,0.0790385890258369,0.067564712024394,0.0676412811068194,0,Robust,Robust,TRUE
CD014872_pub2_data,11,19,1.19707175247204,32.082712158818,0.0589877378182753,FALSE,FALSE,0,0.0911541162084454,0.079165424317636,0.0792454289348586,0.015,Robust,Robust,TRUE
CD014872_pub2_data,12,18,1.06905174309188,62.3849406327227,0.134645121290911,FALSE,FALSE,0,0.164596356267203,0.154769881265445,0.154835456674199,0.03,Low,Robust,FALSE
CD014872_pub2_data,13,11,0.813405986349379,77.8489342243331,0.25902728435045,FALSE,FALSE,0,0.308638790464645,0.290697868448666,0.290817594321312,0.135,Moderate,Robust,FALSE
CD014872_pub2_data,14,9,0.426110568638113,82.715113708896,1.15172890673579,FALSE,FALSE,0,0.39849235289665,0.330430227417792,0.330847355011541,0.165,Moderate,Low,FALSE
CD014872_pub2_data,15,3,-0.447604662991327,0,0,FALSE,FALSE,0,0.304101860106238,0.255,0.255327673407449,0.255,Moderate,Low,FALSE
CD014889_pub2_data,1,6,-0.927446551237027,0,0,FALSE,FALSE,0,0.237042257145155,0.21,0.210180462176478,0.21,Low,Low,TRUE
CD014889_pub2_data,2,6,-1.40871583249811,0,0,FALSE,FALSE,0,0.241218662522887,0.21,0.210208332749569,0.21,Low,Low,TRUE
CD014889_pub2_data,3,6,-0.868388398676582,0,0,FALSE,FALSE,0,0.23407426182557,0.21,0.210160655734572,0.21,Low,Low,TRUE
CD014889_pub2_data,4,6,-1.3720114113265,3.12968609134051,0.0183905154510192,FALSE,FALSE,0,0.252102605179511,0.216259372182681,0.216498566263407,0.21,Low,Low,TRUE
CD014914_pub2_data,1,41,0.120777357672642,64.5115767606337,0.392573848032302,FALSE,FALSE,0,0.137978061421705,0.129023153521267,0.129082912666415,0,Robust,Robust,TRUE
CD014914_pub2_data,2,20,0.567903547031017,58.6395458623807,0.275984798252963,FALSE,FALSE,0,0.128401086030206,0.117279091724761,0.117353312574314,0,Robust,Robust,TRUE
CD014914_pub2_data,3,16,0.721637274022999,42.0160947944892,0.196920394309126,FALSE,FALSE,0,0.156071091227121,0.144032189588978,0.144112529272917,0.06,Low,Robust,FALSE
CD014914_pub2_data,4,18,0.621246049336914,46.9673664615127,0.203117827880884,FALSE,FALSE,0,0.135000183869568,0.123934732923025,0.124008576439519,0.03,Robust,Robust,TRUE
CD014914_pub2_data,5,17,0.651379971572652,49.1100325330991,0.229065628450912,FALSE,FALSE,0,0.155333967170302,0.143220065066198,0.143300905253746,0.045,Low,Robust,FALSE
CD014914_pub2_data,11,6,-0.334360797205103,55.9748015697334,0.0625836307299866,FALSE,TRUE,1,0.45153920434395,0.538616269806133,0.59764478455113,0.376666666666667,Moderate,Moderate,TRUE
CD014923_pub2_data,1,10,1.77325610717759,43.0443658511149,1.569368040776,FALSE,FALSE,0,0.29214850634376,0.23608873170223,0.23646283763911,0.15,Low,Robust,FALSE
CD014923_pub2_data,2,9,1.08783924458694,0,0,FALSE,TRUE,1,0.27660347005916,0.237222222222222,0.257354896548795,0.220555555555556,Low,Low,TRUE
CD014923_pub2_data,3,4,0.730854294820134,0,0,FALSE,FALSE,0,0.275892435050166,0.24,0.240239522422757,0.24,Low,Low,TRUE
CD014923_pub2_data,4,4,0.933247985522563,0,0,FALSE,FALSE,0,0.291343195213553,0.24,0.240342630598689,0.24,Low,Low,TRUE
CD014932_pub2_data,1,11,-0.10117040248213,0,0,FALSE,FALSE,0,0.139133161937076,0.135,0.135027581994909,0.135,Robust,Robust,TRUE
CD014932_pub2_data,2,13,-0.0321603492150179,0,0,FALSE,FALSE,0,0.110205758646299,0.105,0.105034739797439,0.105,Robust,Robust,TRUE
CD014932_pub2_data,3,9,-0.0330724301266281,0,0,TRUE,FALSE,1,0.215067877678077,0.237222222222222,0.242225826492494,0.220555555555556,Low,Low,TRUE
CD014932_pub2_data,4,9,0.0880622429878373,0,0,FALSE,FALSE,0,0.176440332370626,0.165,0.165076345227699,0.165,Low,Low,TRUE
CD014932_pub2_data,5,8,0.0597845908241869,0,0,TRUE,FALSE,1,0.243818652447852,0.26125,0.266929053403055,0.2425,Low,Low,TRUE
CD014935_pub2_data,1,3,0.0275873316526231,0,0,TRUE,FALSE,1,0.572962862324537,0.471666666666667,0.487574549186906,0.421666666666667,High,Moderate,FALSE
CD014935_pub2_data,2,3,-0.122517416974658,0,0,TRUE,FALSE,1,0.655108338642186,0.688333333333334,0.718909075777837,0.588333333333333,High,High,TRUE
CD014935_pub2_data,3,3,0.175404791735342,0,0,TRUE,FALSE,1,0.50510319494413,0.471666666666667,0.487232920887181,0.421666666666667,High,Moderate,FALSE
CD014935_pub2_data,4,3,0.238708582603585,66.1774046704207,1.50420267303573,TRUE,FALSE,1,0.725543720253557,0.604021476007508,0.620175556160412,0.421666666666667,High,Moderate,FALSE
CD014935_pub2_data,5,3,0.238708582603585,66.1774046704207,1.50420267303573,TRUE,FALSE,1,0.725543720253557,0.604021476007508,0.620175556160412,0.421666666666667,High,Moderate,FALSE
CD014935_pub2_data,6,3,0.0985735742938527,71.6921900277804,1.92945192804965,TRUE,FALSE,1,0.876689861547824,0.615051046722227,0.631917727724289,0.421666666666667,High,Moderate,FALSE
CD014935_pub2_data,7,3,0.404647845228358,59.5905423613792,1.07068927272432,TRUE,FALSE,1,0.699760191542361,0.590847751389425,0.606917682032198,0.421666666666667,High,Moderate,FALSE
CD014935_pub2_data,9,3,0.0145761313439768,0,0,FALSE,FALSE,0,0.257186419701597,0.255,0.255014590722066,0.255,Low,Low,TRUE
CD014935_pub2_data,10,3,0.0145761313439768,0,0,FALSE,FALSE,0,0.257186419701597,0.255,0.255014590722066,0.255,Low,Low,TRUE
CD014937_pub2_data,1,46,-0.403771998327358,64.7934052516283,0.406691827187258,FALSE,FALSE,0,0.134956629756428,0.129586810503257,0.129622645132907,0,Robust,Robust,TRUE
CD014937_pub2_data,2,46,0.00164432376149952,0,0,TRUE,FALSE,1,0.122396986629601,0.183695652173913,0.196389180685753,0.141304347826087,Robust,Robust,TRUE
CD014937_pub2_data,3,44,0.0151555739141018,50.8692347766843,0.444407631040868,TRUE,FALSE,1,0.192425867010396,0.234693015007914,0.243894298941561,0.102272727272727,Low,Robust,FALSE
CD014937_pub2_data,4,5,-0.382006162776103,0,0,TRUE,FALSE,1,0.405326817257605,0.355,0.36454172050222,0.325,Moderate,Moderate,TRUE
CD014937_pub2_data,5,33,-0.0769298069171153,49.10000397411,0.199778088736133,FALSE,FALSE,0,0.107650055421691,0.09820000794822,0.0982630713280897,0,Robust,Robust,TRUE
CD014937_pub2_data,6,15,-0.179099250314711,9.57715282496256,0.0347300404392082,FALSE,FALSE,0,0.123878100769557,0.0941543056499251,0.0943304181743582,0.075,Robust,Robust,TRUE
CD014937_pub2_data,7,16,-0.161123725717602,8.27487079554356,0.0306491213072395,,,,,,,,,,
CD014937_pub2_data,8,9,-0.113853912748719,20.9688372267873,0.0437519384471729,FALSE,FALSE,0,0.221022360568582,0.206937674453575,0.207031666352907,0.165,Low,Low,TRUE
CD014937_pub2_data,9,26,-0.424590543106853,68.2631378712743,0.489614635833522,FALSE,FALSE,0,0.146224008475058,0.136526275742549,0.136590992010366,0,Robust,Robust,TRUE
CD014937_pub2_data,10,21,-0.59803274315629,63.1591701350806,0.470892114201646,FALSE,FALSE,0,0.140968659285102,0.126318340270161,0.126416106830154,0,Robust,Robust,TRUE
CD014937_pub2_data,11,36,-0.380997011021906,64.1954059635086,0.470715469122303,FALSE,FALSE,0,0.135265017773718,0.128390811927017,0.128436685839908,0,Robust,Robust,TRUE
CD014937_pub2_data,12,72,-0.472792913690239,66.5186581456998,0.517775288938057,FALSE,FALSE,0,0.136696296364217,0.1330373162914,0.133061733909503,0,Robust,Robust,TRUE
CD014937_pub2_data,13,51,-0.437991469900646,61.6942771163115,0.409455044044801,FALSE,FALSE,0,0.128413381631862,0.123388554232623,0.123422086614333,0,Robust,Robust,TRUE
CD014937_pub2_data,14,14,-0.528658483913378,68.1095873944981,0.59415777857416,FALSE,TRUE,1,0.469282685893532,0.644076317646139,0.757871250271843,0.411428571428572,Moderate,Moderate,TRUE
CD014937_pub2_data,15,38,-0.461216624635618,67.1649887640032,0.519144573130021,FALSE,FALSE,0,0.141228274840855,0.134329977528006,0.134376012211442,0,Robust,Robust,TRUE
CD014937_pub2_data,17,23,-0.359757201186382,0,0,FALSE,TRUE,1,0.0465860200110173,0.0282608695652174,0.0361438187347502,0.0217391304347826,Robust,Robust,TRUE
CD014937_pub2_data,18,15,-0.808714813372781,0,0,FALSE,FALSE,0,0.101390823964399,0.075,0.0751761149413707,0.075,Robust,Robust,TRUE
CD014937_pub2_data,19,32,-0.456248573714782,0.810338434167019,0.0105633309870583,FALSE,TRUE,1,0.0500116470985974,0.062558176868334,0.0792396523119794,0.046875,Robust,Robust,TRUE
CD014937_pub2_data,20,33,-0.452560671363844,0.470463176303201,0.00624212944073957,FALSE,TRUE,1,0.0482514526921813,0.0600318354435155,0.0762103872011733,0.0454545454545455,Robust,Robust,TRUE
CD014937_pub2_data,21,44,-0.275724014286095,0,0,FALSE,FALSE,0,0.0212141440253976,0,0.000126402514198668,0,Robust,Robust,TRUE
CD014937_pub2_data,22,32,-0.456248573714782,0.810338434167011,0.0105633309870582,FALSE,TRUE,1,0.0500116470985974,0.062558176868334,0.0792396523119794,0.046875,Robust,Robust,TRUE
CD014941_pub2_data,10,4,1.23206541129063,43.7037365135033,0.0734512534631206,FALSE,FALSE,0,0.355588598000957,0.327407473027007,0.327595535255728,0.24,Moderate,Low,FALSE
CD014941_pub2_data,11,4,1.89762356890968,24.2291202120725,0.230216097263759,FALSE,FALSE,0,0.374715915957401,0.288458240424145,0.289033867221164,0.24,Moderate,Low,FALSE
CD014941_pub2_data,12,4,0.474480041957377,75.812492715459,0.313041053173003,FALSE,TRUE,1,0.567476709883029,0.554124985430918,0.598837876484986,0.365,High,Moderate,FALSE
CD014941_pub2_data,13,4,1.23918474033296,63.3984007026809,0.249317358278888,FALSE,FALSE,0,0.40775611520211,0.366796801405362,0.367070136832768,0.24,Moderate,Low,FALSE
CD014941_pub2_data,14,4,1.80896823873877,0,0,FALSE,FALSE,0,0.267195996363781,0.24,0.240181488130556,0.24,Low,Low,TRUE
CD014941_pub2_data,15,4,1.12834604223255,0,0,FALSE,FALSE,0,0.273027142940538,0.24,0.240220401354291,0.24,Low,Low,TRUE
CD014941_pub2_data,16,4,0.366144875568582,26.9406097407533,0.0585927684310767,FALSE,TRUE,1,0.464128898760969,0.456381219481507,0.501056712836725,0.365,Moderate,Moderate,TRUE
CD014941_pub2_data,17,4,1.30491724361428,79.5619225541933,0.339739851521137,FALSE,FALSE,0,0.435250383158373,0.399123845108387,0.399364929780058,0.24,Moderate,Low,FALSE
CD014941_pub2_data,18,4,0.0798239786403203,0,0,TRUE,FALSE,1,0.526195620848833,0.565,0.587839143282275,0.49,High,Moderate,FALSE
CD014944_pub2_data,1,11,-0.0290357955961422,59.57668719964,0.300559700499138,TRUE,FALSE,1,0.452380020124139,0.549607919853826,0.570033189428233,0.362272727272727,Moderate,Moderate,TRUE
CD014944_pub2_data,2,4,0.485873373136799,84.2329802134317,1.08065630284628,FALSE,FALSE,0,0.56316949118231,0.408465960426863,0.409331516187661,0.24,High,Low,FALSE
CD014959_pub2_data,2,6,-0.461347676469874,87.0790490861347,1.62886513206924,FALSE,FALSE,0,0.481985579342251,0.384158098172269,0.384755323049391,0.21,Moderate,Low,FALSE
CD014959_pub2_data,3,6,-0.856420755472683,89.7041144937683,1.85948928455703,FALSE,TRUE,1,0.505739266009311,0.49774156232087,0.527599738521661,0.293333333333333,High,Low,FALSE
CD014959_pub2_data,4,6,-0.362380246815706,88.6086057426321,1.65050438234959,TRUE,FALSE,1,0.597777375339881,0.495550544818598,0.503848688499087,0.293333333333333,High,Low,FALSE
CD014959_pub2_data,5,3,-1.0914917093297,90.9385018775499,1.86980734085557,FALSE,TRUE,1,0.666566548019466,0.653543670421766,0.713240186121451,0.421666666666667,High,Moderate,FALSE
CD014959_pub2_data,7,4,-0.283052128805802,70.0037624032305,0.41954693985037,TRUE,FALSE,1,0.647786083972144,0.542507524806461,0.55463400835111,0.365,High,Moderate,FALSE
CD014959_pub2_data,8,4,-0.318921824429952,0.000710534101607483,2.20985555433069e-06,FALSE,FALSE,0,0.321390766361656,0.240001421068203,0.240461143092184,0.24,Moderate,Low,FALSE
CD014959_pub2_data,9,4,-1.22840621836499,68.8059437218498,0.44228187951916,FALSE,FALSE,0,0.44001296003659,0.3776118874437,0.378028311017893,0.24,Moderate,Low,FALSE
CD014959_pub2_data,10,4,0.486089494133893,77.5053954485917,0.983995221779332,TRUE,FALSE,1,0.669340177086665,0.557510790897183,0.569680990337887,0.365,High,Moderate,FALSE
CD014959_pub2_data,11,4,-0.590428932932377,25.060237708957,0.187665618100804,FALSE,TRUE,1,0.422361017999837,0.452620475417914,0.497125750977353,0.365,Moderate,Moderate,TRUE
CD014959_pub2_data,12,4,-1.78490475924957,68.9598991309394,0.709005357680634,FALSE,FALSE,0,0.472284860971241,0.377919798261879,0.378549528410089,0.24,Moderate,Low,FALSE
CD014959_pub2_data,13,4,0.380956503716726,82.0183632939781,2.22010357371524,TRUE,FALSE,1,0.808444835317168,0.729036726587956,0.752581325244808,0.49,High,Moderate,FALSE
CD014959_pub2_data,14,3,2.35116496919316,0,0,FALSE,FALSE,0,0.292225585516207,0.255,0.255248418989097,0.255,Low,Low,TRUE
CD014959_pub2_data,15,3,-0.829405762539308,95.9206083435501,9.67747667535826,TRUE,FALSE,1,0.7968412166871,0.663507883353767,0.67974078292,0.421666666666667,High,Moderate,FALSE
CD014959_pub2_data,16,3,3.56933130459306,48.7833492264901,1.58999529144437,FALSE,FALSE,0,0.499736653604761,0.35256669845298,0.353548813602475,0.255,Moderate,Low,FALSE
CD014960_pub2_data,1,5,0.444219152393737,0,0,FALSE,FALSE,0,0.315588136190628,0.225,0.225537792033304,0.225,Moderate,Low,FALSE
CD014960_pub2_data,2,3,0.0296709520984618,0,0,TRUE,FALSE,1,0.491852947946645,0.471666666666667,0.487144497483795,0.421666666666667,Moderate,Moderate,TRUE
CD014960_pub2_data,3,3,-0.731370671066708,0,0,TRUE,FALSE,1,0.578879149827724,0.471666666666667,0.487725252918436,0.421666666666667,High,Moderate,FALSE
CD014964_pub2_data,1,77,0.638284382179831,60.5341322359442,0.636011072159699,FALSE,FALSE,0,0.128547318271552,0.121068264471888,0.121118174740822,0,Robust,Robust,TRUE
CD014964_pub2_data,2,89,0.551813660138302,64.4109813724098,0.754142909030999,FALSE,FALSE,0,0.133853877799546,0.12882196274482,0.128855542424864,0,Robust,Robust,TRUE
CD014964_pub2_data,3,110,0.641902372087111,64.6579515283582,0.700940414079129,FALSE,FALSE,0,0.133682185468275,0.129315903056716,0.129345040743814,0,Robust,Robust,TRUE
CD014964_pub2_data,4,132,0.965250552950561,69.172856572921,0.624763676941648,FALSE,FALSE,0,0.141440290820519,0.138345713145842,0.138366364314842,0,Robust,Robust,TRUE
CD014964_pub2_data,5,93,0.78775102164558,62.5173390810285,0.618678000155916,FALSE,FALSE,0,0.131031676589979,0.125034678162057,0.125074698171586,0,Robust,Robust,TRUE
CD014964_pub2_data,6,6,0.996974689248749,74.6795302757251,0.554127938379006,FALSE,FALSE,0,0.39655339494439,0.35935906055145,0.359607270991176,0.21,Moderate,Low,FALSE
CD014965_pub2_data,2,12,0.871271415885119,0,0,FALSE,FALSE,0,0.13414400848879,0.12,0.120094387777703,0.12,Robust,Robust,TRUE
CD014965_pub2_data,3,11,0.650305902020334,0.000124173109091265,1.43670678093935e-06,FALSE,TRUE,1,0.396147194644219,0.548636611982582,0.661419162053427,0.453181818181818,Moderate,Moderate,TRUE
CD014965_pub2_data,4,7,-0.173070642720588,0,0,TRUE,FALSE,1,0.372174981282775,0.287857142857143,0.294947780989541,0.266428571428571,Moderate,Low,FALSE
CD014965_pub2_data,5,10,0.951587330675909,0,0,FALSE,FALSE,0,0.183246978638774,0.15,0.150221868392651,0.15,Low,Robust,FALSE
CD014965_pub2_data,6,8,0.222912395752659,0,0,TRUE,FALSE,1,0.421331509125641,0.26125,0.267863406800972,0.2425,Moderate,Low,FALSE
CD014965_pub2_data,7,11,0.135130808310287,0,0,FALSE,FALSE,0,0.17600298148455,0.135,0.135243293473067,0.135,Low,Robust,FALSE
CD014965_pub2_data,8,4,-0.967367296457451,0,0,FALSE,FALSE,0,0.318049980682498,0.24,0.240520854058609,0.24,Moderate,Low,FALSE
CD014965_pub2_data,9,4,0.591308408643184,0,0,TRUE,FALSE,1,0.479446881933435,0.4025,0.414520833379603,0.365,Moderate,Moderate,TRUE
CD014965_pub2_data,10,3,0.0495540397108357,0,0,FALSE,FALSE,0,0.261255879262979,0.255,0.255041747609363,0.255,Low,Low,TRUE
CD014965_pub2_data,11,3,0.606485378603136,0,0,TRUE,FALSE,1,0.552725686269419,0.471666666666667,0.48755072196376,0.421666666666667,High,Moderate,FALSE
CD014965_pub2_data,13,6,1.87639469689946,0,0,FALSE,FALSE,0,0.241603172334831,0.21,0.21021089871428,0.21,Low,Low,TRUE
CD014965_pub2_data,14,8,1.53000634519125,0,0,FALSE,FALSE,0,0.21678633287369,0.18,0.180245487706865,0.18,Low,Low,TRUE
CD014965_pub2_data,15,6,-0.221313527513083,26.1643649210525,0.191924132410987,FALSE,FALSE,0,0.399567317634719,0.262328729842105,0.263077736100314,0.21,Moderate,Low,FALSE
CD014965_pub2_data,16,4,0.89501482705188,0,0,FALSE,FALSE,0,0.256842286064852,0.24,0.2401123943014,0.24,Low,Low,TRUE
CD014965_pub2_data,18,5,1.42243729880945,14.9301821040398,0.185212396130759,FALSE,TRUE,1,0.397826417209376,0.38486036420808,0.420712656854068,0.325,Moderate,Moderate,TRUE
CD014965_pub2_data,19,5,1.76020321486711,0.00015060968250879,3.06943805861641e-06,FALSE,TRUE,1,0.368952646190257,0.355000301219365,0.390859175727012,0.325,Moderate,Moderate,TRUE
CD014965_pub2_data,20,4,0.312609428963306,4.66786304894195e-05,1.05372558269303e-06,TRUE,FALSE,1,0.617349516640398,0.565000093357261,0.588364120205997,0.49,High,Moderate,FALSE
CD014965_pub2_data,22,3,1.68535225368606,0,0,FALSE,TRUE,1,0.510993087164417,0.688333333333334,0.806369100793,0.588333333333333,High,High,TRUE
CD014965_pub2_data,23,3,-0.20892847228399,17.9807149705915,0.102788329083395,TRUE,FALSE,1,0.569155666190491,0.50762809660785,0.523381811898135,0.421666666666667,High,Moderate,FALSE
CD014965_pub2_data,24,8,-0.0165824745645359,0,0,FALSE,FALSE,0,0.181441419922138,0.18,0.180009619085233,0.18,Low,Low,TRUE
CD014965_pub2_data,25,8,-0.00799890787088098,0,0,FALSE,FALSE,0,0.181515800552674,0.18,0.18001011545247,0.18,Low,Low,TRUE
CD014965_pub2_data,26,8,-0.0114121227740531,0,0,FALSE,FALSE,0,0.181589180398205,0.18,0.180010605141129,0.18,Low,Low,TRUE
CD014965_pub2_data,27,4,-0.0579643691257632,0,0,FALSE,FALSE,0,0.244160495570142,0.24,0.240027764401536,0.24,Low,Low,TRUE
CD014966_pub2_data,1,79,-0.115244598093911,87.9828552967522,0.0981301537259731,FALSE,FALSE,0,0.178284576122251,0.175965710593504,0.175981185171608,0,Low,Robust,FALSE
CD014966_pub2_data,2,6,-0.354589368399247,0,0,FALSE,FALSE,0,0.215539596609307,0.21,0.210036967611674,0.21,Low,Low,TRUE
CD014966_pub2_data,3,10,-0.0246689554765959,0.0524087094471725,6.41197459718867e-06,FALSE,FALSE,0,0.156148961548643,0.150104817418894,0.150145152047722,0.15,Low,Robust,FALSE
CD014966_pub2_data,4,10,0.00824049500659582,96.1698652952496,0.219571044593012,TRUE,FALSE,1,0.521360904045202,0.602339730590499,0.620344543226166,0.35,High,Moderate,FALSE
CD014967_pub2_data,1,15,-0.0551977406992684,84.3227250765388,1.44717172979642,TRUE,FALSE,1,0.416248707889386,0.416978783486411,0.429292897096041,0.208333333333333,Moderate,Low,FALSE
CD014967_pub2_data,2,15,-0.360761345141841,77.4998409444242,1.28375794217192,FALSE,TRUE,1,0.300645504826312,0.273333015222182,0.285414958206972,0.108333333333333,Moderate,Robust,FALSE
CD014967_pub2_data,3,15,0.237627472960746,14.1279116413592,0.144891576687653,FALSE,FALSE,0,0.190788794641164,0.103255823282718,0.103728738228943,0.075,Low,Robust,FALSE
CD014967_pub2_data,4,13,0.584954963813156,0,0,FALSE,TRUE,1,0.288571815328439,0.355,0.42333702091798,0.297307692307692,Low,Low,TRUE
CD014967_pub2_data,5,6,0.0454278297750145,30.5698127199682,0.223442741045102,TRUE,FALSE,1,0.519451129679077,0.487806292106603,0.503360589765856,0.376666666666667,High,Moderate,FALSE
CD014967_pub2_data,6,9,-0.24781212624168,0,0,FALSE,FALSE,0,0.214510782908995,0.165,0.1652933281772,0.165,Low,Low,TRUE
CD014967_pub2_data,7,5,0.2805395943371,21.2903612676758,0.193074761405631,TRUE,FALSE,1,0.44666022032185,0.397580722535352,0.407114119250644,0.325,Moderate,Moderate,TRUE
CD014967_pub2_data,8,7,0.122563674138689,25.3728758106362,0.272816976739253,,,,,,,,,,
CD014967_pub2_data,9,3,0.466525958407656,0,0,FALSE,FALSE,0,0.278077972166157,0.255,0.255154007154929,0.255,Low,Low,TRUE
CD014967_pub2_data,10,4,-0.222002818625796,3.48939035639453,0.00770271099334342,FALSE,FALSE,0,0.385996871318599,0.246978780712789,0.247739662198313,0.24,Moderate,Low,FALSE
