scenario,iter,method,est,se,ci_lb,ci_ub,true
S9_PubBias_Mod,41,SIT_v2,0.2857,0.0693,0.1359,0.4355,0.3
S9_PubBias_Mod,41,ARP_v2,0.2769,0.0705,0.1247,0.4292,0.3
S9_PubBias_Mod,42,REML,0.412091833245187,0.0753544766091999,0.26439977301729,0.559783893473085,0.3
S9_PubBias_Mod,42,HKSJ,0.412091833245187,0.0741875895250302,0.252975278823192,0.571208387667182,0.3
S9_PubBias_Mod,42,MWM_v2,0.4216,0.0756,0.2582,0.585,0.3
S9_PubBias_Mod,42,SIT_v2,0.4909,0.0799,0.3183,0.6634,0.3
S9_PubBias_Mod,42,ARP_v2,0.4121,0.0753,0.2495,0.5747,0.3
S9_PubBias_Mod,43,REML,0.361123258036841,0.0634736538254545,0.236717182571787,0.485529333501895,0.3
S9_PubBias_Mod,43,HKSJ,0.361123258036841,0.0636436205484695,0.224621267913591,0.49762524816009,0.3
S9_PubBias_Mod,43,MWM_v2,0.3633,0.0638,0.2254,0.5012,0.3
S9_PubBias_Mod,43,SIT_v2,0.3671,0.0646,0.2275,0.5066,0.3
S9_PubBias_Mod,43,ARP_v2,0.3611,0.0636,0.2238,0.4985,0.3
S9_PubBias_Mod,44,REML,0.26169443603915,0.0906542634008722,0.0840153447284326,0.439373527349867,0.3
S9_PubBias_Mod,44,HKSJ,0.26169443603915,0.0904919402856796,0.0676085271505711,0.455780344927728,0.3
S9_PubBias_Mod,44,MWM_v2,0.2701,0.091,0.0736,0.4667,0.3
S9_PubBias_Mod,44,SIT_v2,0.3118,0.0934,0.11,0.5136,0.3
S9_PubBias_Mod,44,ARP_v2,0.2616,0.0898,0.0674,0.4557,0.3
S9_PubBias_Mod,45,REML,0.251302226564505,0.0648218738738269,0.124253688361407,0.378350764767604,0.3
S9_PubBias_Mod,45,HKSJ,0.251302226564505,0.0650860909418084,0.111706445143907,0.390898007985104,0.3
S9_PubBias_Mod,45,MWM_v2,0.2462,0.0651,0.1057,0.3868,0.3
S9_PubBias_Mod,45,SIT_v2,0.2471,0.0681,0.1,0.3943,0.3
S9_PubBias_Mod,45,ARP_v2,0.2512,0.065,0.1109,0.3916,0.3
S9_PubBias_Mod,46,REML,0.316029151475529,0.0477347097702192,0.222470839513427,0.409587463437631,0.3
S9_PubBias_Mod,46,HKSJ,0.316029151475529,0.0477760602177451,0.21355969351935,0.418498609431708,0.3
S9_PubBias_Mod,46,MWM_v2,0.3205,0.048,0.2168,0.4241,0.3
S9_PubBias_Mod,46,SIT_v2,0.3504,0.0519,0.2383,0.4625,0.3
S9_PubBias_Mod,46,ARP_v2,0.316,0.0477,0.2129,0.4192,0.3
S9_PubBias_Mod,47,REML,0.221619178729178,0.0817407125817401,0.0614103259983277,0.381828031460029,0.3
S9_PubBias_Mod,47,HKSJ,0.221619178729178,0.0822730522123873,0.0451610315696837,0.398077325888673,0.3
S9_PubBias_Mod,47,MWM_v2,0.22,0.082,0.0429,0.397,0.3
S9_PubBias_Mod,47,SIT_v2,0.2331,0.0829,0.054,0.4122,0.3
S9_PubBias_Mod,47,ARP_v2,0.2217,0.0821,0.0443,0.3991,0.3
S9_PubBias_Mod,48,REML,0.375431532850318,0.0495460386154984,0.278323081587311,0.472539984113326,0.3
S9_PubBias_Mod,48,HKSJ,0.375431532850318,0.0458058595422451,0.277187735075478,0.473675330625158,0.3
S9_PubBias_Mod,48,MWM_v2,0.378,0.05,0.27,0.4859,0.3
S9_PubBias_Mod,48,SIT_v2,0.3907,0.0479,0.2872,0.4942,0.3
S9_PubBias_Mod,48,ARP_v2,0.3753,0.0474,0.273,0.4777,0.3
S9_PubBias_Mod,49,REML,0.254845672876703,0.0669202811967519,0.123684331895776,0.38600701385763,0.3
S9_PubBias_Mod,49,HKSJ,0.254845672876703,0.0699280919784784,0.104864832089771,0.404826513663635,0.3
S9_PubBias_Mod,49,MWM_v2,0.2555,0.0672,0.1103,0.4008,0.3
S9_PubBias_Mod,49,SIT_v2,0.2994,0.0738,0.14,0.4587,0.3
S9_PubBias_Mod,49,ARP_v2,0.2549,0.0682,0.1076,0.4022,0.3
S9_PubBias_Mod,50,REML,0.383543739625541,0.080253583212752,0.226249606898258,0.540837872352823,0.3
S9_PubBias_Mod,50,HKSJ,0.383543739625541,0.0793192629096751,0.213420840441417,0.553666638809664,0.3
S9_PubBias_Mod,50,MWM_v2,0.3897,0.0806,0.2156,0.5638,0.3
S9_PubBias_Mod,50,SIT_v2,0.4653,0.0849,0.2819,0.6488,0.3
S9_PubBias_Mod,50,ARP_v2,0.3835,0.0805,0.2095,0.5574,0.3
S9_PubBias_Mod,51,REML,0.350139491903728,0.0732734273634104,0.206526213247632,0.493752770559824,0.3
S9_PubBias_Mod,51,HKSJ,0.350139491903728,0.0723447212225626,0.194975496884451,0.505303486923005,0.3
S9_PubBias_Mod,51,MWM_v2,0.3594,0.0736,0.2005,0.5184,0.3
S9_PubBias_Mod,51,SIT_v2,0.4345,0.0775,0.2671,0.6018,0.3
S9_PubBias_Mod,51,ARP_v2,0.3502,0.0732,0.192,0.5084,0.3
S9_PubBias_Mod,52,REML,0.259597163866323,0.0575849183972324,0.14673279775507,0.372461529977577,0.3
S9_PubBias_Mod,52,HKSJ,0.259597163866323,0.0592376635218238,0.132545011721362,0.386649316011285,0.3
S9_PubBias_Mod,52,MWM_v2,0.2632,0.0579,0.138,0.3883,0.3
S9_PubBias_Mod,52,SIT_v2,0.3024,0.0623,0.1677,0.437,0.3
S9_PubBias_Mod,52,ARP_v2,0.2596,0.0586,0.133,0.3863,0.3
S9_PubBias_Mod,53,REML,0.126584959798704,0.0557366819536154,0.0173430705518542,0.235826849045554,0.3
S9_PubBias_Mod,53,HKSJ,0.126584959798704,0.0519612920470921,0.0151390723290917,0.238030847268316,0.3
S9_PubBias_Mod,53,MWM_v2,0.1333,0.0561,0.0122,0.2544,0.3
S9_PubBias_Mod,53,SIT_v2,0.1436,0.0554,0.0238,0.2634,0.3
S9_PubBias_Mod,53,ARP_v2,0.1263,0.0539,0.0098,0.2428,0.3
S9_PubBias_Mod,54,REML,0.236847835365249,0.0542352470447843,0.13054870446484,0.343146966265659,0.3
S9_PubBias_Mod,54,HKSJ,0.236847835365249,0.0581667625606714,0.112092537345846,0.361603133384653,0.3
S9_PubBias_Mod,54,MWM_v2,0.2395,0.0544,0.1219,0.3571,0.3
S9_PubBias_Mod,54,SIT_v2,0.2209,0.0611,0.0889,0.353,0.3
S9_PubBias_Mod,54,ARP_v2,0.2374,0.0566,0.1151,0.3597,0.3
S9_PubBias_Mod,55,REML,0.303329118112206,0.0758071791120725,0.154749777282966,0.451908458941445,0.3
S9_PubBias_Mod,55,HKSJ,0.303329118112206,0.0744465347815986,0.143657181351023,0.463001054873388,0.3
S9_PubBias_Mod,55,MWM_v2,0.3069,0.0761,0.1426,0.4713,0.3
S9_PubBias_Mod,55,SIT_v2,0.3393,0.0767,0.1737,0.5049,0.3
S9_PubBias_Mod,55,ARP_v2,0.3034,0.0759,0.1394,0.4673,0.3
S9_PubBias_Mod,56,REML,0.23046862956545,0.0583793131961497,0.116047278258812,0.344889980872087,0.3
S9_PubBias_Mod,56,HKSJ,0.23046862956545,0.0584141413185144,0.10518275687935,0.355754502251549,0.3
S9_PubBias_Mod,56,MWM_v2,0.2282,0.0587,0.1014,0.355,0.3
S9_PubBias_Mod,56,SIT_v2,0.2036,0.0623,0.069,0.3381,0.3
S9_PubBias_Mod,56,ARP_v2,0.2305,0.0584,0.1042,0.3567,0.3
S9_PubBias_Mod,57,REML,0.303375684924316,0.0779254804465951,0.150644549771009,0.456106820077622,0.3
S9_PubBias_Mod,57,HKSJ,0.303375684924316,0.0816514434984183,0.128250755859635,0.478500613988996,0.3
S9_PubBias_Mod,57,MWM_v2,0.3118,0.0781,0.143,0.4806,0.3
S9_PubBias_Mod,57,SIT_v2,0.3734,0.0851,0.1895,0.5574,0.3
S9_PubBias_Mod,57,ARP_v2,0.3032,0.0785,0.1337,0.4728,0.3
S9_PubBias_Mod,58,REML,0.41270564300453,0.0538853553855606,0.307092287154689,0.51831899885437,0.3
S9_PubBias_Mod,58,HKSJ,0.41270564300453,0.0564211333360363,0.291694347308164,0.533716938700896,0.3
S9_PubBias_Mod,58,MWM_v2,0.414,0.0541,0.2972,0.5308,0.3
S9_PubBias_Mod,58,SIT_v2,0.4148,0.0583,0.2889,0.5407,0.3
S9_PubBias_Mod,58,ARP_v2,0.4129,0.0554,0.2931,0.5327,0.3
S9_PubBias_Mod,59,REML,0.328877512753694,0.0543549763966843,0.222343716635668,0.43541130887172,0.3
S9_PubBias_Mod,59,HKSJ,0.328877512753694,0.053571296352666,0.213978509481996,0.443776516025391,0.3
S9_PubBias_Mod,59,MWM_v2,0.3326,0.0546,0.2147,0.4505,0.3
S9_PubBias_Mod,59,SIT_v2,0.3315,0.0541,0.2147,0.4484,0.3
S9_PubBias_Mod,59,ARP_v2,0.3289,0.054,0.2123,0.4454,0.3
S9_PubBias_Mod,60,REML,0.351543449511988,0.0601070450440698,0.233735806008485,0.469351093015492,0.3
S9_PubBias_Mod,60,HKSJ,0.351543449511988,0.0588889312566847,0.225239253686944,0.477847645337032,0.3
S9_PubBias_Mod,60,MWM_v2,0.3557,0.0604,0.2252,0.4861,0.3
S9_PubBias_Mod,60,SIT_v2,0.3947,0.0617,0.2613,0.528,0.3
S9_PubBias_Mod,60,ARP_v2,0.3514,0.0595,0.2229,0.4799,0.3
S9_PubBias_Mod,61,REML,0.279103277237491,0.0600485392757161,0.161410302932848,0.396796251542133,0.3
S9_PubBias_Mod,61,HKSJ,0.279103277237491,0.0605854824743544,0.149160340945418,0.409046213529563,0.3
S9_PubBias_Mod,61,MWM_v2,0.2854,0.0604,0.1549,0.4159,0.3
S9_PubBias_Mod,61,SIT_v2,0.3439,0.0661,0.2012,0.4866,0.3
S9_PubBias_Mod,61,ARP_v2,0.2791,0.0601,0.1493,0.4089,0.3
S9_PubBias_Mod,62,REML,0.382537345956061,0.0714281252697526,0.242540792944131,0.522533898967992,0.3
S9_PubBias_Mod,62,HKSJ,0.382537345956061,0.0717476534006875,0.228653934052926,0.536420757859197,0.3
S9_PubBias_Mod,62,MWM_v2,0.3817,0.0717,0.2269,0.5366,0.3
S9_PubBias_Mod,62,SIT_v2,0.3924,0.0719,0.237,0.5478,0.3
S9_PubBias_Mod,62,ARP_v2,0.3826,0.0716,0.2279,0.5373,0.3
S9_PubBias_Mod,63,REML,0.133801889362361,0.0732189730154031,-0.00970466073283874,0.277308439457561,0.3
S9_PubBias_Mod,63,HKSJ,0.133801889362361,0.0719849947712584,-0.0205905691528664,0.288194347877589,0.3
S9_PubBias_Mod,63,MWM_v2,0.1283,0.0736,-0.0306,0.2873,0.3
S9_PubBias_Mod,63,SIT_v2,0.1378,0.0731,-0.02,0.2957,0.3
S9_PubBias_Mod,63,ARP_v2,0.1338,0.0728,-0.0234,0.291,0.3
S9_PubBias_Mod,64,REML,0.26713078494268,0.0670713845005733,0.135673286928318,0.398588282957042,0.3
S9_PubBias_Mod,64,HKSJ,0.26713078494268,0.0689888433913009,0.119164432022172,0.415097137863188,0.3
S9_PubBias_Mod,64,MWM_v2,0.2652,0.0673,0.1198,0.4106,0.3
S9_PubBias_Mod,64,SIT_v2,0.2347,0.0722,0.0787,0.3908,0.3
S9_PubBias_Mod,64,ARP_v2,0.2674,0.068,0.1204,0.4143,0.3
S9_PubBias_Mod,65,REML,0.278306348798225,0.0732108728456017,0.134815674744104,0.421797022852345,0.3
S9_PubBias_Mod,65,HKSJ,0.278306348798225,0.0715707533337155,0.124802349803823,0.431810347792626,0.3
S9_PubBias_Mod,65,MWM_v2,0.2805,0.0735,0.1217,0.4393,0.3
S9_PubBias_Mod,65,SIT_v2,0.3228,0.0745,0.1619,0.4837,0.3
S9_PubBias_Mod,65,ARP_v2,0.2783,0.0729,0.1207,0.4359,0.3
S9_PubBias_Mod,66,REML,0.351117664820216,0.0739779865980128,0.206123475439325,0.496111854201108,0.3
S9_PubBias_Mod,66,HKSJ,0.351117664820216,0.0756643265388539,0.188833824509417,0.513401505131016,0.3
S9_PubBias_Mod,66,MWM_v2,0.3529,0.0742,0.1927,0.5132,0.3
S9_PubBias_Mod,66,SIT_v2,0.3267,0.0782,0.1577,0.4956,0.3
S9_PubBias_Mod,66,ARP_v2,0.3511,0.0744,0.1904,0.5118,0.3
S9_PubBias_Mod,67,REML,0.331572776690948,0.06746073460805,0.199352166488555,0.46379338689334,0.3
S9_PubBias_Mod,67,HKSJ,0.331572776690948,0.0646564429464697,0.192898498571242,0.470247054810653,0.3
S9_PubBias_Mod,67,MWM_v2,0.3242,0.0677,0.1779,0.4705,0.3
S9_PubBias_Mod,67,SIT_v2,0.2757,0.068,0.1287,0.4227,0.3
S9_PubBias_Mod,67,ARP_v2,0.3316,0.0666,0.1878,0.4755,0.3
S9_PubBias_Mod,68,REML,0.321812054502882,0.0593677319014346,0.205453438132241,0.438170670873524,0.3
S9_PubBias_Mod,68,HKSJ,0.321812054502882,0.0579650118367601,0.197489468750401,0.446134640255363,0.3
S9_PubBias_Mod,68,MWM_v2,0.3337,0.0596,0.205,0.4625,0.3
S9_PubBias_Mod,68,SIT_v2,0.3976,0.0625,0.2626,0.5326,0.3
S9_PubBias_Mod,68,ARP_v2,0.3216,0.0587,0.1949,0.4483,0.3
S9_PubBias_Mod,69,REML,0.217047349635208,0.0686151505166912,0.0825641258286988,0.351530573441718,0.3
S9_PubBias_Mod,69,HKSJ,0.217047349635208,0.0684261219814769,0.0702879141034969,0.36380678516692,0.3
S9_PubBias_Mod,69,MWM_v2,0.2153,0.0689,0.0664,0.3641,0.3
S9_PubBias_Mod,69,SIT_v2,0.2038,0.0707,0.0511,0.3566,0.3
S9_PubBias_Mod,69,ARP_v2,0.217,0.0686,0.0689,0.3652,0.3
S9_PubBias_Mod,70,REML,0.384817437909044,0.0772526752875164,0.233404976636144,0.536229899181944,0.3
S9_PubBias_Mod,70,HKSJ,0.384817437909044,0.0792553473824768,0.214831623896806,0.554803251921281,0.3
S9_PubBias_Mod,70,MWM_v2,0.3837,0.0776,0.2161,0.5512,0.3
S9_PubBias_Mod,70,SIT_v2,0.3511,0.082,0.1741,0.5282,0.3
S9_PubBias_Mod,70,ARP_v2,0.3848,0.0776,0.2173,0.5524,0.3
S9_PubBias_Mod,71,REML,0.261330586373661,0.0638998574094432,0.136089167233908,0.386572005513415,0.3
S9_PubBias_Mod,71,HKSJ,0.261330586373661,0.0661595538359118,0.119432456027816,0.403228716719506,0.3
S9_PubBias_Mod,71,MWM_v2,0.2636,0.064,0.1252,0.4019,0.3
S9_PubBias_Mod,71,SIT_v2,0.239,0.0685,0.091,0.387,0.3
S9_PubBias_Mod,71,ARP_v2,0.2614,0.0647,0.1216,0.4012,0.3
S9_PubBias_Mod,72,REML,0.133315076189976,0.0592767127414098,0.0171348540948864,0.249495298285066,0.3
S9_PubBias_Mod,72,HKSJ,0.133315076189976,0.0580589417302498,0.00879103085234084,0.257839121527611,0.3
S9_PubBias_Mod,72,MWM_v2,0.1319,0.0597,0.0029,0.2609,0.3
S9_PubBias_Mod,72,SIT_v2,0.121,0.0602,-0.0091,0.251,0.3
S9_PubBias_Mod,72,ARP_v2,0.1336,0.0585,0.0072,0.26,0.3
S9_PubBias_Mod,73,REML,0.261597114013672,0.0474424369449177,0.168611646262821,0.354582581764523,0.3
S9_PubBias_Mod,73,HKSJ,0.261597114013672,0.0494387378951499,0.155561567108697,0.367632660918647,0.3
S9_PubBias_Mod,73,MWM_v2,0.264,0.0477,0.1609,0.3672,0.3
S9_PubBias_Mod,73,SIT_v2,0.2825,0.0518,0.1707,0.3943,0.3
S9_PubBias_Mod,73,ARP_v2,0.262,0.0488,0.1566,0.3674,0.3
S9_PubBias_Mod,74,REML,0.320616576332692,0.0955202319820873,0.13340036185289,0.507832790812494,0.3
S9_PubBias_Mod,74,HKSJ,0.320616576332692,0.0961606367879541,0.114372522648189,0.526860630017195,0.3
S9_PubBias_Mod,74,MWM_v2,0.3248,0.0958,0.1177,0.5318,0.3
S9_PubBias_Mod,74,SIT_v2,0.2927,0.0982,0.0805,0.5049,0.3
S9_PubBias_Mod,74,ARP_v2,0.3205,0.0952,0.1148,0.5262,0.3
S9_PubBias_Mod,75,REML,0.274396245163774,0.066148222626774,0.14474811117396,0.404044379153589,0.3
S9_PubBias_Mod,75,HKSJ,0.274396245163774,0.0660650761228012,0.132700749359314,0.416091740968235,0.3
S9_PubBias_Mod,75,MWM_v2,0.2742,0.0665,0.1306,0.4178,0.3
S9_PubBias_Mod,75,SIT_v2,0.2833,0.0674,0.1376,0.429,0.3
S9_PubBias_Mod,75,ARP_v2,0.2743,0.0658,0.1321,0.4165,0.3
S9_PubBias_Mod,76,REML,0.395352626222592,0.0719134169114187,0.254404919070998,0.536300333374186,0.3
S9_PubBias_Mod,76,HKSJ,0.395352626222592,0.0706703509285765,0.243779798320502,0.546925454124683,0.3
S9_PubBias_Mod,76,MWM_v2,0.4056,0.0722,0.2496,0.5617,0.3
S9_PubBias_Mod,76,SIT_v2,0.4811,0.0762,0.3164,0.6457,0.3
S9_PubBias_Mod,76,ARP_v2,0.3954,0.0717,0.2404,0.5503,0.3
S9_PubBias_Mod,77,REML,0.2693750690734,0.0810136832900794,0.11059116756991,0.42815897057689,0.3
S9_PubBias_Mod,77,HKSJ,0.2693750690734,0.080596332758079,0.0965131274788787,0.442237010667922,0.3
S9_PubBias_Mod,77,MWM_v2,0.2763,0.0814,0.1005,0.452,0.3
S9_PubBias_Mod,77,SIT_v2,0.298,0.0818,0.1213,0.4747,0.3
S9_PubBias_Mod,77,ARP_v2,0.2692,0.0806,0.0951,0.4432,0.3
S9_PubBias_Mod,78,REML,0.271405728981672,0.0697776896602341,0.134643970323201,0.408167487640144,0.3
S9_PubBias_Mod,78,HKSJ,0.271405728981672,0.0702717780003271,0.120687754990256,0.422123702973089,0.3
S9_PubBias_Mod,78,MWM_v2,0.2799,0.0699,0.1288,0.4309,0.3
S9_PubBias_Mod,78,SIT_v2,0.3136,0.0728,0.1563,0.4708,0.3
S9_PubBias_Mod,78,ARP_v2,0.2715,0.0697,0.1209,0.422,0.3
S9_PubBias_Mod,79,REML,0.227447000056652,0.0797162309221876,0.0712060584658865,0.383687941647418,0.3
S9_PubBias_Mod,79,HKSJ,0.227447000056652,0.0828388100526415,0.0497754230127952,0.405118577100509,0.3
S9_PubBias_Mod,79,MWM_v2,0.2275,0.0799,0.0549,0.4001,0.3
S9_PubBias_Mod,79,SIT_v2,0.1985,0.0853,0.0142,0.3828,0.3
S9_PubBias_Mod,79,ARP_v2,0.2273,0.0803,0.0538,0.4008,0.3
S9_PubBias_Mod,80,REML,0.339026473355823,0.0527433575265457,0.235651392180074,0.442401554531572,0.3
S9_PubBias_Mod,80,HKSJ,0.339026473355823,0.0490767835311386,0.233767241352414,0.444285705359233,0.3
S9_PubBias_Mod,80,MWM_v2,0.3428,0.0532,0.2279,0.4577,0.3
S9_PubBias_Mod,80,SIT_v2,0.3583,0.0531,0.2436,0.473,0.3
S9_PubBias_Mod,80,ARP_v2,0.3393,0.0506,0.2301,0.4486,0.3
S9_PubBias_Mod,81,REML,0.221007745862042,0.0688836012952717,0.0859983681978926,0.356017123526191,0.3
S9_PubBias_Mod,81,HKSJ,0.221007745862042,0.0695951673241428,0.0717409574418081,0.370274534282276,0.3
S9_PubBias_Mod,81,MWM_v2,0.2309,0.0691,0.0815,0.3803,0.3
S9_PubBias_Mod,81,SIT_v2,0.2935,0.0733,0.1351,0.4518,0.3
S9_PubBias_Mod,81,ARP_v2,0.2207,0.0687,0.0723,0.369,0.3
S9_PubBias_Mod,82,REML,0.274396002036833,0.0648573557660076,0.147277920602956,0.401514083470709,0.3
S9_PubBias_Mod,82,HKSJ,0.274396002036833,0.0630155347352528,0.13924112200464,0.409550882069025,0.3
S9_PubBias_Mod,82,MWM_v2,0.2734,0.0651,0.1327,0.4141,0.3
S9_PubBias_Mod,82,SIT_v2,0.2376,0.0657,0.0957,0.3795,0.3
S9_PubBias_Mod,82,ARP_v2,0.2744,0.0643,0.1354,0.4134,0.3
S9_PubBias_Mod,83,REML,0.509898155624716,0.0797896618579413,0.353513292044521,0.66628301920491,0.3
S9_PubBias_Mod,83,HKSJ,0.509898155624716,0.0831962011035649,0.331460051012457,0.688336260236974,0.3
S9_PubBias_Mod,83,MWM_v2,0.5046,0.08,0.3317,0.6774,0.3
S9_PubBias_Mod,83,SIT_v2,0.4476,0.0863,0.2612,0.6339,0.3
S9_PubBias_Mod,83,ARP_v2,0.5098,0.0804,0.3362,0.6834,0.3
S9_PubBias_Mod,84,REML,0.247564382394963,0.0806503096735372,0.0894926800928278,0.405636084697098,0.3
S9_PubBias_Mod,84,HKSJ,0.247564382394963,0.0818737807433111,0.0719625873672083,0.423166177422718,0.3
S9_PubBias_Mod,84,MWM_v2,0.2425,0.0809,0.0677,0.4174,0.3
S9_PubBias_Mod,84,SIT_v2,0.2142,0.0835,0.0338,0.3947,0.3
S9_PubBias_Mod,84,ARP_v2,0.2477,0.0805,0.0737,0.4216,0.3
S9_PubBias_Mod,85,REML,0.165125637132792,0.0923805554195966,-0.0159369243614234,0.346188198627008,0.3
S9_PubBias_Mod,85,HKSJ,0.165125637132792,0.0907226862716176,-0.0294551726747165,0.359706446940301,0.3
S9_PubBias_Mod,85,MWM_v2,0.1677,0.0928,-0.0328,0.3682,0.3
S9_PubBias_Mod,85,SIT_v2,0.2139,0.0943,0.0102,0.4177,0.3
S9_PubBias_Mod,85,ARP_v2,0.1651,0.0919,-0.0333,0.3636,0.3
S9_PubBias_Mod,86,REML,0.388831996808652,0.0535977687483254,0.283782300410228,0.493881693207076,0.3
S9_PubBias_Mod,86,HKSJ,0.388831996808652,0.0556955076554028,0.26937701341252,0.508286980204784,0.3
S9_PubBias_Mod,86,MWM_v2,0.3888,0.0539,0.2723,0.5053,0.3
S9_PubBias_Mod,86,SIT_v2,0.4,0.0585,0.2736,0.5264,0.3
S9_PubBias_Mod,86,ARP_v2,0.3891,0.0549,0.2706,0.5076,0.3
S9_PubBias_Mod,87,REML,0.207747948498263,0.0560855760423996,0.0978222394029774,0.317673657593549,0.3
S9_PubBias_Mod,87,HKSJ,0.207747948498263,0.0568428363369924,0.0858321898191914,0.329663707177335,0.3
S9_PubBias_Mod,87,MWM_v2,0.2104,0.0563,0.0887,0.3321,0.3
S9_PubBias_Mod,87,SIT_v2,0.2392,0.0608,0.1078,0.3705,0.3
S9_PubBias_Mod,87,ARP_v2,0.2078,0.0563,0.0861,0.3294,0.3
S9_PubBias_Mod,88,REML,0.269155269255303,0.0888457064485807,0.0950208844350664,0.443289654075539,0.3
S9_PubBias_Mod,88,HKSJ,0.269155269255303,0.0888702112077052,0.0785476233045729,0.459762915206032,0.3
S9_PubBias_Mod,88,MWM_v2,0.2721,0.089,0.0799,0.4644,0.3
S9_PubBias_Mod,88,SIT_v2,0.2783,0.0892,0.0857,0.471,0.3
S9_PubBias_Mod,88,ARP_v2,0.2691,0.0885,0.0779,0.4603,0.3
S9_PubBias_Mod,89,REML,0.362901442580543,0.0439961724950403,0.276670529032653,0.449132356128434,0.3
S9_PubBias_Mod,89,HKSJ,0.362901442580543,0.0467629645734049,0.262604858675933,0.463198026485154,0.3
S9_PubBias_Mod,89,MWM_v2,0.3616,0.0444,0.2656,0.4576,0.3
S9_PubBias_Mod,89,SIT_v2,0.3661,0.0518,0.2542,0.478,0.3
S9_PubBias_Mod,89,ARP_v2,0.3627,0.0461,0.263,0.4623,0.3
S9_PubBias_Mod,90,REML,0.282349286522797,0.0738554374936611,0.137595288972772,0.427103284072822,0.3
S9_PubBias_Mod,90,HKSJ,0.282349286522797,0.0727366874395874,0.126344607579132,0.438353965466462,0.3
S9_PubBias_Mod,90,MWM_v2,0.2859,0.0741,0.1257,0.446,0.3
S9_PubBias_Mod,90,SIT_v2,0.3155,0.0762,0.1508,0.4803,0.3
S9_PubBias_Mod,90,ARP_v2,0.2823,0.0737,0.1231,0.4416,0.3
S9_PubBias_Mod,91,REML,0.230529193177831,0.0622167053333971,0.108586691487632,0.35247169486803,0.3
S9_PubBias_Mod,91,HKSJ,0.230529193177831,0.0598077042344913,0.102254425300769,0.358803961054893,0.3
S9_PubBias_Mod,91,MWM_v2,0.2308,0.0626,0.0955,0.366,0.3
S9_PubBias_Mod,91,SIT_v2,0.2552,0.0632,0.1187,0.3917,0.3
S9_PubBias_Mod,91,ARP_v2,0.2306,0.0614,0.098,0.3632,0.3
S9_PubBias_Mod,92,REML,0.24499316578575,0.0783019394693026,0.0915241845062817,0.398462147065218,0.3
S9_PubBias_Mod,92,HKSJ,0.24499316578575,0.0749830883131847,0.0841704361526664,0.405815895418834,0.3
S9_PubBias_Mod,92,MWM_v2,0.2481,0.0787,0.0781,0.4181,0.3
S9_PubBias_Mod,92,SIT_v2,0.2846,0.0784,0.1153,0.4539,0.3
S9_PubBias_Mod,92,ARP_v2,0.245,0.0778,0.0769,0.4131,0.3
S9_PubBias_Mod,93,REML,0.270577205657743,0.0694934896456443,0.134372468792273,0.406781942523213,0.3
S9_PubBias_Mod,93,HKSJ,0.270577205657743,0.0702747590037452,0.119852838049879,0.421301573265608,0.3
S9_PubBias_Mod,93,MWM_v2,0.2691,0.0697,0.1185,0.4196,0.3
S9_PubBias_Mod,93,SIT_v2,0.2295,0.0731,0.0716,0.3874,0.3
S9_PubBias_Mod,93,ARP_v2,0.2706,0.0696,0.1202,0.421,0.3
S9_PubBias_Mod,94,REML,0.242722995547848,0.0706510247015554,0.10424953166195,0.381196459433746,0.3
S9_PubBias_Mod,94,HKSJ,0.242722995547848,0.0708993420130239,0.0906590306161828,0.394786960479513,0.3
S9_PubBias_Mod,94,MWM_v2,0.2428,0.0709,0.0896,0.3959,0.3
S9_PubBias_Mod,94,SIT_v2,0.2276,0.0743,0.0671,0.388,0.3
S9_PubBias_Mod,94,ARP_v2,0.2424,0.0702,0.0906,0.3942,0.3
S9_PubBias_Mod,95,REML,0.229825932128163,0.0620706142667378,0.108169763667079,0.351482100589247,0.3
S9_PubBias_Mod,95,HKSJ,0.229825932128163,0.0597909200650246,0.101587162714341,0.358064701541985,0.3
S9_PubBias_Mod,95,MWM_v2,0.2352,0.0624,0.1004,0.3699,0.3
S9_PubBias_Mod,95,SIT_v2,0.2729,0.0631,0.1366,0.4091,0.3
S9_PubBias_Mod,95,ARP_v2,0.2298,0.0613,0.0973,0.3622,0.3
S9_PubBias_Mod,96,REML,0.280935728721348,0.090104504274766,0.104334145497972,0.457537311944725,0.3
S9_PubBias_Mod,96,HKSJ,0.280935728721348,0.0893283838826075,0.0893454001167206,0.472526057325976,0.3
S9_PubBias_Mod,96,MWM_v2,0.2825,0.0904,0.0871,0.4778,0.3
S9_PubBias_Mod,96,SIT_v2,0.3353,0.0925,0.1354,0.5352,0.3
S9_PubBias_Mod,96,ARP_v2,0.2809,0.0899,0.0867,0.4752,0.3
S9_PubBias_Mod,97,REML,0.336800890837957,0.0793868086166957,0.18120560510166,0.492396176574255,0.3
S9_PubBias_Mod,97,HKSJ,0.336800890837957,0.0761326100993938,0.173512682180341,0.500089099495574,0.3
S9_PubBias_Mod,97,MWM_v2,0.3358,0.0799,0.1633,0.5083,0.3
S9_PubBias_Mod,97,SIT_v2,0.3489,0.0773,0.1819,0.516,0.3
S9_PubBias_Mod,97,ARP_v2,0.3368,0.0785,0.1671,0.5064,0.3
S9_PubBias_Mod,98,REML,0.346619080819788,0.090128747801411,0.169969981157329,0.523268180482247,0.3
S9_PubBias_Mod,98,HKSJ,0.346619080819788,0.0909507548999172,0.15154911245437,0.541689049185205,0.3
