"ma_id","review_id","analysis_id","effect_type","k","theta","se_std","se_hksj","se_ratio","ci_std_lo","ci_std_hi","ci_hksj_lo","ci_hksj_hi","ci_width_ratio","p_std","p_hksj","sig_std","sig_hksj","conclusion_changed","tau2","I2","R","R_cat","k_cat"
"CD010966_pub4_24","CD010966_pub4",24,"GIV",4,-0.00819677950004634,0.0375021858434851,0.0285725764143292,0.761890961064948,-0.081699713094805,0.0653061540947124,-0.0991274697422646,0.0827339107421719,1.23710287188731,0.826986546138998,0.792880067700332,FALSE,FALSE,FALSE,0,0,0.862198045063631,"High","4-5"
"CD011039_pub2_6","CD011039_pub2",6,"GIV",2,0,0.348203265314311,0,0,-0.682465859315294,0.682465859315294,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD011044_pub3_1","CD011044_pub3",1,"GIV",52,-0.147664705804258,0.0388021382129693,0.0395387820864514,1.01898462062681,-0.223715499224823,-0.0716139123836926,-0.227042123019072,-0.0682872885894435,1.04374213133915,0.000141471323984934,0.000474869129555311,TRUE,TRUE,FALSE,0.0468435689377197,69.0960341677897,0.791913976323921,"High","21+"
"CD011044_pub3_2","CD011044_pub3",2,"GIV",35,-0.292620299672084,0.0474848851176132,0.050338304582183,1.0600911102028,-0.385688964312628,-0.19955163503154,-0.394920042767588,-0.19032055657658,1.09918567641014,7.16558828352682e-10,1.50622426834834e-06,TRUE,TRUE,FALSE,0.0547040397060255,76.5076609307899,0.661182948471392,"Moderate","21+"
"CD011197_pub3_5","CD011197_pub3",5,"GIV",3,0,0.617175410534952,0,0,-1.20964157679223,1.20964157679223,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD011197_pub3_7","CD011197_pub3",7,"GIV",3,0,0.276543642665829,0,0,-0.542015579778539,0.542015579778539,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD011535_pub7_14","CD011535_pub7",14,"logRR",45,0.885952639020092,0.139149634805072,0.143035059676669,1.02792263793606,0.61322436634025,1.15868091169993,0.597684417739104,1.17422086030108,1.05697960262223,1.92879349560207e-10,1.74989460844936e-07,TRUE,TRUE,FALSE,0.602537729172611,93.6355200180387,0.798435198373184,"High","21+"
"CD011535_pub7_15","CD011535_pub7",15,"logRR",26,0.165917506229425,0.221798900907034,0.220122911548642,0.99244365345573,-0.268800351358929,0.60063536381778,-0.287434116449307,0.619269128908158,1.04286404334469,0.454427719279254,0.458040528265157,FALSE,FALSE,FALSE,1.10530875642018,97.4793206733858,0.708758959896895,"High","21+"
"CD011535_pub7_16","CD011535_pub7",16,"logRR",14,-0.170091687188478,0.178449365090473,0.166316211319248,0.932007862482035,-0.519846015829843,0.179662641452887,-0.529396017184223,0.189212642807267,1.02730488394948,0.340506482125149,0.325104713791458,FALSE,FALSE,FALSE,0.277707213161494,92.7905512042832,0.752370129932543,"High","11-20"
"CD011575_pub3_17","CD011575_pub3",17,"GIV",3,0,0.83364846872796,0,0,-1.63392097447377,1.63392097447377,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD011575_pub3_18","CD011575_pub3",18,"GIV",3,0,0.107889275035569,0,0,-0.211459093387852,0.211459093387852,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD011600_pub3_1","CD011600_pub3",1,"GIV",9,-0.294311772602836,0.0185777680619372,0.0312497994132092,1.6821073074561,-0.330723528917372,-0.257900016288301,-0.366373939273998,-0.222249605931675,1.97909065546487,1.59282524884455e-56,1.32563998929415e-05,TRUE,TRUE,FALSE,0,0,0.750169534738534,"High","6-10"
"CD011600_pub3_13","CD011600_pub3",13,"GIV",6,0.447371000879956,0.0658861974018303,0.027889273509417,0.423294629364089,0.318236426894072,0.57650557486584,0.375679340987555,0.519062660772356,0.555170142894785,1.12089662698735e-11,1.71488515581809e-05,TRUE,TRUE,FALSE,0,0,0.817292622425007,"High","6-10"
"CD011600_pub3_2","CD011600_pub3",2,"GIV",9,-0.167939508173082,0.0195685563240507,0.0276667920437219,1.41383920129653,-0.206293173797665,-0.129585842548499,-0.231739245033738,-0.104139771312425,1.66345865047548,9.31482819954317e-18,0.000299191885587927,TRUE,TRUE,FALSE,1.9072010602208e-07,0.00515036292894852,0.591746734778703,"Moderate","6-10"
"CD011600_pub3_24","CD011600_pub3",24,"GIV",6,-0.467795231984735,0.102013289134107,0.0698953552222368,0.685159314198291,-0.667737604632056,-0.267852859337414,-0.647466962514365,-0.288123501455105,0.898617577408432,4.52618840926054e-06,0.0011262096814513,TRUE,TRUE,FALSE,0,0,0.735333281118256,"High","6-10"
"CD011600_pub3_4","CD011600_pub3",4,"GIV",18,-0.311073677914922,0.0445988175836305,0.0506152875851867,1.13490200699322,-0.39848575413191,-0.223661601697935,-0.417862600138662,-0.204284755691182,1.22167241467475,3.06020846460773e-12,1.0773146522643e-05,TRUE,TRUE,FALSE,0.0258576701037893,85.4699626671156,0.454789840742248,"Low","11-20"
"CD011600_pub3_5","CD011600_pub3",5,"GIV",8,-0.281393120335597,0.0290078133851235,0.00251011577522689,0.0865324022152663,-0.338247389840698,-0.224538850830496,-0.287328600972004,-0.27545763969919,0.104398151415429,2.99738302387089e-22,1.18490835288422e-12,TRUE,TRUE,FALSE,0,0,0.999999999963662,"Excellent","6-10"
"CD011600_pub3_6","CD011600_pub3",6,"GIV",7,-0.264063958920502,0.0570244871450346,0.051912405280902,0.91035286558333,-0.375829899961637,-0.152298017879367,-0.391089038623782,-0.137038879217222,1.1365276265739,3.64411007945673e-06,0.00225059690638599,TRUE,TRUE,FALSE,0.0090681261110804,41.1558594751436,0.63060092824734,"Moderate","6-10"
"CD011600_pub3_7","CD011600_pub3",7,"GIV",3,-0.274847180852236,0.0528096578560297,0.0287329311255337,0.544084780929006,-0.378352208285937,-0.171342153418536,-0.398475005393217,-0.151219356311256,1.19441371695852,1.94533180292901e-07,0.0107529613168194,TRUE,TRUE,FALSE,0,0,0.99999999941702,"Excellent","2-3"
"CD011624_pub3_1","CD011624_pub3",1,"GIV",2,0.149750602434944,0.190208882942713,0.189787813761278,0.997786280141494,-0.223051957672367,0.522553162542256,-2.26173221564685,2.56123342051674,6.46852537007162,0.431108888459644,0.574722981739531,FALSE,FALSE,FALSE,0,0,0.999999999887101,"Excellent","2-3"
"CD011624_pub3_12","CD011624_pub3",12,"GIV",4,0.436234230610217,0.146926663874618,0.124590888074291,0.847980106460547,0.148263261047345,0.72420520017309,0.0397304191861732,0.832738042034262,1.37688813572396,0.00298711272058501,0.0394431298397196,TRUE,TRUE,FALSE,0.0430912729424042,52.9876442918118,0.620203594605117,"Moderate","4-5"
"CD011624_pub3_23","CD011624_pub3",23,"GIV",3,0.116727303703826,0.16721031533217,0.0364990589762002,0.218282340438707,-0.210998892190812,0.444453499598465,-0.0403154720334083,0.273770079441061,0.479188962324277,0.485122950938371,0.08543011540092,FALSE,FALSE,FALSE,0,0,0.926379246681564,"Excellent","2-3"
"CD011624_pub3_26","CD011624_pub3",26,"GIV",4,-0.0849853469334245,0.101129314008977,0.103074388719068,1.01923354003882,-0.283195160172262,0.113224466305413,-0.413014054481799,0.243043360614949,1.6549569478334,0.400704814645703,0.470094544429836,FALSE,FALSE,FALSE,0.0140182297867448,34.3215524440603,0.698778347571192,"Moderate","4-5"
"CD011624_pub3_27","CD011624_pub3",27,"GIV",4,2.41631084788892,25.7236200794007,22.9484407246955,0.892115520827197,-48.0010580597277,52.8336797555056,-70.6158695484403,75.4484912442182,1.44855199663734,0.925161945851256,0.922788608539153,FALSE,FALSE,FALSE,0,0,0.347424071198808,"Low","4-5"
"CD011624_pub3_3","CD011624_pub3",3,"GIV",3,-0.0357362372609393,0.148101783320512,0.00776162128156528,0.0524073451888699,-0.326010398615297,0.254537924093419,-0.0691317982553477,-0.00234067626653086,0.115048342017738,0.809326394508806,0.0440769323533206,FALSE,TRUE,TRUE,0,0,0.974803207286348,"Excellent","2-3"
"CD011624_pub3_33","CD011624_pub3",33,"GIV",3,-0.0834473762075002,0.126915587223846,0.00749127862777439,0.0590256783397434,-0.33219735624299,0.16530260382799,-0.115679746644608,-0.0512150057703929,0.12957737899118,0.510857558523336,0.00796296646040535,FALSE,TRUE,TRUE,0,0,0.987679502479009,"Excellent","2-3"
"CD011624_pub3_34","CD011624_pub3",34,"GIV",2,-0.347938935553644,0.228209296815623,0.140728026428741,0.616662109705542,-0.795220938249476,0.0993430671421894,-2.13605805147503,1.44018018036774,3.9977443875321,0.127346822449252,0.244682819367731,FALSE,FALSE,FALSE,0,0,0.99999999997978,"Excellent","2-3"
"CD011624_pub3_4","CD011624_pub3",4,"GIV",3,-0.244075723224887,0.316357347358656,0.327236870975269,1.03438998242794,-0.86412473029248,0.375973283842705,-1.6520623394013,1.16391089295153,2.27076666542089,0.440399329423597,0.533496677767543,FALSE,FALSE,FALSE,0.0976867435137618,26.7857799862194,0.692386585921133,"Moderate","2-3"
"CD011624_pub3_41","CD011624_pub3",41,"GIV",2,-0.527646464524966,0.290382253262692,0.186462085156781,0.642126311307665,-1.09678522266943,0.0414922936194999,-2.89687189406107,1.84157896501114,4.16282566532697,0.0692055607323065,0.216251321681009,FALSE,FALSE,FALSE,0,0,0.999999999984343,"Excellent","2-3"
"CD011624_pub3_5","CD011624_pub3",5,"GIV",3,-0.0209990022057961,0.10793874290536,0.119658857796712,1.10858116905835,-0.232555050836829,0.190557046425237,-0.535849513343523,0.49385150893193,2.4336364498642,0.845748732494828,0.876853930263532,FALSE,FALSE,FALSE,0.00835405462038398,22.5519938377786,0.358531356962649,"Low","2-3"
"CD011626_pub3_4","CD011626_pub3",4,"GIV",9,0,0.201498578018425,0,0,-0.394929955852147,0.394929955852147,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD011671_pub3_1","CD011671_pub3",1,"GIV",16,0,0.0483399133110456,0,0,-0.0947444891054378,0.0947444891054378,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","11-20"
"CD011671_pub3_5","CD011671_pub3",5,"GIV",6,-0.484759368050943,0.252772580291955,0.261315410133913,1.03379650527004,-0.980184521702434,0.0106657856005482,-1.15649201471303,0.186973278611149,1.35587109720034,0.0551403335058607,0.122745510424721,FALSE,FALSE,FALSE,0.0861078569815462,22.6360197916485,0.714675134269528,"High","6-10"
"CD011671_pub3_6","CD011671_pub3",6,"GIV",7,-0.47087605325524,0.152818598662771,0.141601498012703,0.926598589777539,-0.770395002802152,-0.171357103708328,-0.817362436882405,-0.124389669628075,1.15680955796387,0.00206116524907151,0.0158980667095099,TRUE,TRUE,FALSE,1.44765094671406e-06,0.000779400933320524,0.774831702686892,"High","6-10"
"CD011671_pub3_7","CD011671_pub3",7,"GIV",8,0,0.205390974991156,0,0,-0.402558913732233,0.402558913732233,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD011671_pub3_8","CD011671_pub3",8,"GIV",4,0,0.690662812270969,0,0,-1.35367423751225,1.35367423751225,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD011671_pub3_9","CD011671_pub3",9,"GIV",3,-0.0705700881613615,0.889880318299848,0.926521905510186,1.04117585978342,-1.8147034625801,1.67356328625738,-4.05707209407744,3.91593191775472,2.28566350738208,0.936791701250842,0.946219974054533,FALSE,FALSE,FALSE,1.49609975091255,63.2383752165614,0.69594505040847,"Moderate","2-3"
"CD011778_pub2_10","CD011778_pub2",10,"GIV",15,0.444372924409417,0.127254569854857,0.132704965399153,1.04283064687196,0.19495855062576,0.693787298193073,0.15974908120072,0.728996767618114,1.14116856575227,0.000479418720185628,0.00477746325563557,TRUE,TRUE,FALSE,0.198670379183169,95.1815285526326,0.773069855910386,"High","11-20"
"CD011778_pub2_3","CD011778_pub2",3,"GIV",18,2.11998248283741,0.612623396740513,0.876139979491943,1.43014449685317,0.919262689139409,3.3207022765354,0.271488705742744,3.96847625993207,1.53948805274679,0.000539175788666109,0.0270272873375296,TRUE,TRUE,FALSE,3.55864260176128,94.513147510574,0.3954888537051,"Low","11-20"
"CD011778_pub2_5","CD011778_pub2",5,"GIV",42,0.344304353961295,0.0857262136744893,0.0887932779632933,1.03577743793106,0.176284062628311,0.512324645294279,0.164982691214635,0.523626016707955,1.06726194392366,5.91126672652491e-05,0.000373974066068279,TRUE,TRUE,FALSE,0.255909833596548,95.0187353771251,0.661271917804897,"Moderate","21+"
"CD011778_pub2_7","CD011778_pub2",7,"GIV",15,-0.0179861218334596,0.00971442089453879,0.00940724327396516,0.968379214375371,-0.037026036917419,0.00105379325049982,-0.0381626519774644,0.00219040831054521,1.05969643535874,0.0640995552944141,0.0765690378603089,FALSE,FALSE,FALSE,0,0,0.18719610419495,"Very Low","11-20"
"CD011778_pub2_9","CD011778_pub2",9,"GIV",17,0.525639775530523,0.117575470014273,0.117941631188965,1.00311426503035,0.295196088837179,0.756083462223867,0.275614686574236,0.775664864486809,1.08497261323978,7.7979124516893e-06,0.000397559156846367,TRUE,TRUE,FALSE,0.198557037903863,97.3882816041221,0.511099635542149,"Moderate","11-20"
"CD012079_pub2_15","CD012079_pub2",15,"GIV",9,0,0.0543450568394756,0,0,-0.106514354143154,0.106514354143154,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD012152_pub4_19","CD012152_pub4",19,"GIV",2,0,0.0182666509194636,0,0,-0.0358019779203141,0.0358019779203141,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD012152_pub4_2","CD012152_pub4",2,"GIV",2,0,0.287760027281923,0,0,-0.563999289662833,0.563999289662833,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD012152_pub4_23","CD012152_pub4",23,"GIV",2,0,0.110231084347041,0,0,-0.216048955296997,0.216048955296997,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD012152_pub4_28","CD012152_pub4",28,"GIV",2,0,0.198411134901297,0,0,-0.388878678538259,0.388878678538259,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD012152_pub4_5","CD012152_pub4",5,"GIV",2,0,0.0613383646528782,0,0,-0.120220985590226,0.120220985590226,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD012152_pub4_9","CD012152_pub4",9,"GIV",2,0,0.105867512336896,0,0,-0.207496511313166,0.207496511313166,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD012170_pub2_1","CD012170_pub2",1,"GIV",36,-0.414187272277593,0.378439104070645,0.365418051946359,0.965592741383682,-1.15591428659766,0.327539742042476,-1.15602535665969,0.327650812104505,1.00014974520259,0.273752342669211,0.264725097035297,FALSE,FALSE,FALSE,3.55211232094849,98.7294085459203,0.669830530004193,"Moderate","21+"
"CD012170_pub2_2","CD012170_pub2",2,"GIV",20,-0.818149597434607,0.325354550759565,0.380420177368718,1.16924806024873,-1.45583279912956,-0.180466395739651,-1.61437817944961,-0.021921015419605,1.24862718650677,0.0119153952845047,0.0445869371534533,TRUE,TRUE,FALSE,1.00248413169954,88.9038591001526,0.671346458727388,"Moderate","11-20"
"CD012170_pub2_3","CD012170_pub2",3,"GIV",3,1.60659987889487,1.47120807243338,1.77909378861617,1.20927408022819,-1.27691495683914,4.49011471462888,-6.0482228671748,9.26142262496453,2.65468471020406,0.274820952556042,0.461814469294032,FALSE,FALSE,FALSE,3.08249271658342,45.1711955781858,0.219038077338169,"Very Low","2-3"
"CD012335_pub2_1","CD012335_pub2",1,"logRR",2,0.115524530093324,0.483045891539648,0.258320702357393,0.534774659885893,-0.831228020204427,1.06227708039108,-3.16675120165216,3.39780026183881,3.46687815175488,0.810982682387771,0.73227952719877,FALSE,FALSE,FALSE,0,0,0.999999999987601,"Excellent","2-3"
"CD012335_pub2_12","CD012335_pub2",12,"logRR",2,-0.00729489470273464,0.318684468084175,0.130657237537284,0.409989348783614,-0.631904974580023,0.617315185174553,-1.66745250511447,1.652862715709,2.65791037304088,0.981737498453368,0.96449291502182,FALSE,FALSE,FALSE,0,0,0.999999999973938,"Excellent","2-3"
"CD012335_pub2_13","CD012335_pub2",13,"MD",20,0.0146126935150029,0.509825500674164,0.587018527855307,1.15141068282985,-0.984626926206459,1.01385231323646,-1.21403120566951,1.24325659269952,1.22957884669044,0.977134046163389,0.980399843207602,FALSE,FALSE,FALSE,6.02579271893425e-06,0.000112358066720682,0.770347693884603,"High","11-20"
"CD012335_pub2_2","CD012335_pub2",2,"GIV",2,0.230913202403816,0.488794579813636,0.300092931045164,0.613944882857707,-0.727106569869298,1.18893297467693,-3.5821290193348,4.04395542414243,3.98012894106698,0.636631605721332,0.582474602708359,FALSE,FALSE,FALSE,0,0,0.999999999989239,"Excellent","2-3"
"CD012335_pub2_3","CD012335_pub2",3,"logRR",2,1.17818295323719,0.933112939950945,0.317712885362452,0.340487064062315,-0.650684802574947,3.00705070904933,-2.85874201549893,5.21510792197331,2.20733563479742,0.206719652856538,0.167684457360008,FALSE,FALSE,FALSE,0,0,0.999999999999545,"Excellent","2-3"
"CD012335_pub2_4","CD012335_pub2",4,"GIV",2,0.00677631578947371,0.377533724484673,0.377533724484673,1,-0.733176187149752,0.7467288187287,-4.79024448232335,4.8037971139023,6.48287664283611,0.985679617201138,0.988574600992008,FALSE,FALSE,FALSE,0.15355,53.1682825484765,0.468903871588685,"Low","2-3"
"CD012335_pub2_5","CD012335_pub2",5,"logRR",2,0.420592136808958,0.390498540513436,0.0642101858692783,0.164431308206308,-0.344770938612832,1.18595521223075,-0.395275630993924,1.23645990461184,1.06598788732166,0.281451426692124,0.0964456115388429,FALSE,FALSE,FALSE,0,0,0.999999999987479,"Excellent","2-3"
"CD012335_pub2_6","CD012335_pub2",6,"logRR",2,0.131196505914677,0.417226710112038,0.142008257394605,0.340362335279233,-0.686552819293051,0.948945831122404,-1.67318948676856,1.93558249859792,2.20652703348289,0.753180074258618,0.525180326087088,FALSE,FALSE,FALSE,0,0,0.999999999986791,"Excellent","2-3"
"CD012335_pub2_7","CD012335_pub2",7,"logRR",2,1.07683970528727,0.740047312804335,0.435248383002381,0.588135887357054,-0.373626374664878,2.52730578523941,-4.45351536022997,6.6071947708045,3.81281240696074,0.14564275349994,0.244534345833333,FALSE,FALSE,FALSE,0,0,0.999999999995498,"Excellent","2-3"
"CD012335_pub2_8","CD012335_pub2",8,"logRR",2,-0.194337903657827,0.0828656814091936,0.0401595697805378,0.484634520558981,-0.356751654774217,-0.0319241525414374,-0.704613619406035,0.315937812090381,3.14182581364389,0.0190160707179415,0.129730230954766,TRUE,FALSE,TRUE,0,0,0.999999999830556,"Excellent","2-3"
"CD012426_pub2_1","CD012426_pub2",1,"logRR",5,-0.0660392704194751,0.0312958805806969,0.0257793218208322,0.823728917112905,-0.127378069222107,-0.00470047161684276,-0.137614142304243,0.00553560146529319,1.16687762528693,0.0348447002917437,0.0625244533329683,TRUE,FALSE,TRUE,1.2693129161077e-06,0.0239878439718098,0.588151240363919,"Moderate","4-5"
"CD012426_pub2_4","CD012426_pub2",4,"logRR",7,-0.157699695621527,0.0581527478088505,0.0389837321987588,0.670367844472272,-0.271676986928915,-0.0437224043141399,-0.253089451940532,-0.0623099393025229,0.836918961881153,0.00669152271555394,0.00676223966134906,TRUE,TRUE,FALSE,0,0,0.575190564940741,"Moderate","6-10"
"CD012426_pub2_5","CD012426_pub2",5,"logRR",3,0.00942678679823083,0.0257992888198455,0.0243981324355784,0.945690115954309,-0.0411388901154133,0.0599924637118749,-0.0955499043264996,0.114403477922961,2.0760463921804,0.71482074872258,0.736451732779525,FALSE,FALSE,FALSE,0.000566740792870484,23.615438282574,0.564750122645801,"Moderate","2-3"
"CD012532_pub2_1","CD012532_pub2",1,"GIV",7,0.118441217160729,0.0596426532497246,0.0731374053960643,1.22626009090905,0.00154376484885824,0.2353386694726,-0.0605195668648947,0.297402001186353,1.53092116625582,0.0470502534937015,0.156481098661301,TRUE,FALSE,TRUE,0.00356771155313954,14.1657208224048,0.686692568044937,"Moderate","6-10"
"CD012532_pub2_2","CD012532_pub2",2,"GIV",7,0.240277157260905,0.155774054571772,0.171686550083367,1.10215112879574,-0.0650343794255447,0.545588693947354,-0.179824696820281,0.660379011342091,1.37597766085277,0.122958875004214,0.211180722932129,FALSE,FALSE,FALSE,0.136102992878867,88.2588726365805,0.651072084613389,"Moderate","6-10"
"CD012693_pub3_7","CD012693_pub3",7,"GIV",27,0.172154615097705,0.0665613998840266,0.0653284922220167,0.981477137437644,0.041696668564444,0.302612561630965,0.0378699761531971,0.306439254042212,1.0293327659444,0.00969834181755481,0.0139857695373137,TRUE,TRUE,FALSE,0.106750351209235,95.9501513925002,0.561629199736561,"Moderate","21+"
